Label,Mean
1,30.415
2,43.305
3,47.205
4,35.762
5,38.250
6,49.489
7,50.005
8,65.541
9,61.364
10,46.562
11,45.062
12,52.000
13,62.143
14,77.574
15,92.973
16,40.222
17,72.699
18,54.880
19,81.683
20,49.740
21,29.151
22,82.317
23,67.259
24,47.456
25,34.476
26,84.296
27,38.979
28,48.140
29,33.673
30,90.219
31,54.457
32,34.909
33,74.074
34,67.626
35,48.820
36,29.652
37,38.561
38,50.369
39,66.819
40,55.165
41,50.062
42,70.529
43,71.478
44,82.363
45,90.898
46,33.759
47,55.079
48,66.032
49,82.789
50,52.158
51,57.942
52,65.020
53,56.016
54,50.993
55,45.194
56,63.284
57,79.850
58,71.934
59,98.506
60,65.612
61,64.655
62,80.707
63,61.429
64,88.130
65,33.457
66,70.633
67,68.321
68,65.922
69,90.517
70,77.356
71,49.121
72,64.508
73,57.037
74,31.944
75,81.419
76,68.354
77,88.042
78,64.947
79,45.862
80,85.667
81,75.428
82,72.058
83,62.787
84,67.013
85,77.133
86,63.180
87,78.269
88,50.800
89,85.610
90,40.067
91,56.835
92,45.492
93,65.102
94,71.481
95,62.185
96,90.838
97,51.259
98,69.791
99,82.168
100,75.449
101,46.814
102,91.362
103,78.656
104,69.000
105,91.127
106,75.180
107,89.804
108,110.387
109,58.795
110,81.521
111,90.373
112,69.156
113,76.410
114,84.026
115,64.244
116,106.632
117,93.757
118,68.926
119,70.724
120,93.142
121,100.233
122,105.134
123,63.880
124,77.084
125,87.040
126,61.316
127,62.207
128,57.605
129,107.476
130,86.053
131,116.058
132,112.930
133,75.816
134,86.053
135,59.071
136,79.772
137,74.239
138,38.977
139,49.235
140,95.865
141,70.418
142,71.333
143,87.964
144,80.657
145,72.339
146,57.624
147,32.264
148,78.798
149,54.587
150,109.026
151,62.214
152,57.336
153,40.316
154,100.042
155,88.990
156,104.385
157,81.384
158,80.676
159,68.658
160,72.859
161,84.633
162,62.713
163,94.996
164,87.292
165,49.193
166,42.304
167,67.989
168,100.186
169,69.080
170,63.757
171,53.796
172,52.526
173,99.884
174,85.568
175,59.778
176,86.360
177,88.816
178,82.649
179,74.446
180,55.014
181,60.215
182,96.157
183,74.068
184,71.800
185,111.554
186,92.334
187,93.078
188,75.122
189,94.139
190,82.591
191,49.498
192,104.350
193,103.844
194,119.620
195,69.878
196,64.410
197,56.668
198,80.667
199,39.735
200,51.611
201,112.188
202,69.886
203,56.272
204,69.072
205,32.493
206,76.425
207,116.000
208,94.675
209,63.190
210,46.810
211,89.962
212,61.187
213,71.387
214,43.586
215,77.204
216,75.234
217,86.290
218,83.463
219,90.449
220,62.822
221,43.891
222,109.168
223,79.094
224,102.366
225,66.959
226,60.114
227,105.442
228,73.638
229,49.283
230,70.336
231,37.476
232,94.257
233,108.501
234,59.590
235,101.049
236,55.966
237,88.607
238,93.367
239,83.424
240,41.560
