Label,Mean
1,40.575
2,35.733
3,52.432
4,61.417
5,123.250
6,27.697
7,21.170
8,36.619
9,150.429
10,26.281
11,96.321
12,21.973
13,39.097
14,9.730
15,24.147
16,85.963
17,75.953
18,64.560
19,26.492
20,44.104
21,87.087
22,43.733
23,84.198
24,94.916
25,2.595
26,133.570
27,59.117
28,110.909
29,42.660
30,45.996
31,100.026
32,100.177
33,102.277
34,7.155
35,51.041
36,120.341
37,170.202
38,111.660
39,132.548
40,64.072
41,87.503
42,42.147
43,60.027
44,44.682
45,83.771
46,159.734
47,73.842
48,47.667
49,40.007
50,64.901
51,53.584
52,77.219
53,30.378
54,6.020
55,161.011
56,113.610
57,31.527
58,49.599
59,7.883
60,8.223
61,35.648
62,71.667
63,126.939
64,81.714
65,75.132
66,114.804
67,61.077
68,55.133
69,44.406
70,77.291
71,56.159
72,40.452
73,72.638
74,63.917
75,132.202
76,49.251
77,120.253
78,28.345
79,52.961
80,47.981
81,73.998
82,31.701
83,182.739
84,107.848
85,125.603
86,115.908
87,40.229
88,92.493
89,52.770
90,97.589
91,67.760
92,53.559
93,55.575
94,28.856
95,19.261
96,40.786
97,37.473
98,173.442
99,120.848
100,48.364
101,34.802
102,114.915
103,83.085
104,42.824
105,30.230
106,175.373
107,115.387
108,65.396
109,77.969
110,39.224
111,77.035
112,20.546
113,79.462
114,68.204
115,26.717
116,117.697
117,75.965
118,42.784
119,115.626
120,26.595
121,76.523
122,84.158
123,48.643
124,9.240
125,14.037
126,65.612
127,67.133
128,59.454
129,14.960
130,58.550
131,30.353
132,50.990
133,27.493
134,63.408
135,14.500
136,59.104
137,127.931
138,98.276
139,55.204
140,53.063
141,83.531
142,72.318
143,42.665
144,60.410
145,62.434
146,166.758
147,66.076
148,94.447
149,35.452
150,72.983
151,62.367
152,43.676
153,1.442
154,103.259
155,84.146
156,44.247
157,48.849
158,48.640
159,27.312
160,98.871
161,34.830
162,16.928
163,57.892
164,79.831
165,19.771
166,40.047
167,100.034
168,56.122
169,74.032
170,28.383
171,1.088
172,143.547
173,57.060
174,56.054
175,169.496
176,119.924
177,90.654
178,76.175
179,55.988
180,215.783
181,56.308
182,66.009
183,15.752
184,52.642
185,50.247
186,27.462
187,26.444
188,43.748
189,33.159
190,72.104
191,51.790
192,52.795
193,62.547
194,26.058
195,67.811
196,140.980
197,143.614
198,39.204
199,61.357
200,15.565
201,61.623
202,73.391
203,101.309
204,21.328
205,13.547
206,72.013
207,63.897
208,37.167
209,92.170
210,20.715
211,31.341
212,4.964
213,76.195
214,114.632
215,66.760
216,42.205
217,38.673
218,68.066
219,58.785
220,10.592
221,138.339
222,50.845
223,106.975
224,141.505
225,27.134
226,36.446
227,72.106
228,125.643
229,70.424
230,36.650
231,42.214
232,41.821
233,32.723
234,20.030
235,39.399
236,14.804
237,38.155
238,62.767
239,102.523
240,3.976
241,68.394
242,61.594
243,58.785
244,0.825
245,56.476
246,62.265
247,9.825
248,35.542
249,33.051
250,39.152
251,97.761
252,90.887
253,2.624
254,57.425
255,14.499
256,24.305
257,35.253
258,77.707
259,51.523
260,51.371
261,224.526
262,60.519
263,59.724
264,37.326
265,21.830
266,123.239
267,155.230
268,27.762
269,114.156
270,83.188
271,96.268
272,12.522
273,32.819
274,31.106
275,5.186
276,32.803
277,49.061
278,105.810
279,57.280
280,4.228
281,80.341
282,84.127
283,59.027
284,78.796
285,37.414
286,77.952
287,32.118
288,21.857
289,23.207
290,91.787
291,67.521
292,4.986
293,57.974
294,3.789
295,39.794
296,86.274
297,46.634
298,16.274
299,45.354
300,97.347
301,11.669
302,45.307
303,40.215
304,36.476
305,13.543
306,44.543
307,3.553
308,16.880
309,45.167
310,8.957
311,2.790
312,105.694
313,33.060
314,9.929
315,133.851
316,171.234
317,55.970
318,7.409
319,66.272
320,52.554
321,87.338
322,20.925
323,45.854
324,162.770
325,64.494
326,62.087
327,27.052
328,73.296
329,27.995
330,65.390
331,88.519
332,31.856
333,31.591
334,79.251
335,41.096
336,136.275
337,0.487
338,59.294
339,41.782
340,9.907
341,52.925
342,113.953
343,84.840
344,15.740
345,60.088
346,45.109
347,85.987
348,0.972
349,11.495
350,56.333
351,70.783
352,68.824
353,57.983
354,41.316
355,41.556
356,10.730
357,131.726
358,39.537
359,3.626
360,84.452
361,14.339
362,73.447
363,63.192
364,67.099
365,110.590
366,43.396
367,154.206
368,88.323
369,3.044
370,148.781
371,76.324
372,17.539
373,21.508
374,50.073
375,180.077
376,28.254
377,89.407
378,39.607
379,62.607
380,51.268
381,8.795
382,56.731
383,33.679
384,85.343
385,108.494
386,143.235
387,130.965
388,89.026
389,29.826
390,15.224
391,37.806
392,81.666
393,77.699
394,60.894
395,132.632
396,27.064
397,22.191
398,38.574
399,70.552
400,145.268
401,92.803
402,38.095
403,47.787
404,5.925
405,19.141
406,44.379
407,39.024
408,22.636
409,84.283
410,14.877
411,46.940
412,51.970
413,145.913
414,2.198
415,18.914
416,101.997
417,36.998
418,24.071
419,85.350
420,6.771
421,162.214
422,109.621
423,177.397
424,8.590
425,38.187
426,37.934
427,72.997
428,33.852
429,57.318
430,15.799
431,197.555
432,113.391
433,86.139
434,25.016
435,58.011
436,19.821
437,74.046
438,114.609
439,10.857
440,66.075
441,40.088
442,131.740
443,90.993
444,39.846
445,44.112
446,32.025
447,55.509
448,45.198
449,22.501
450,71.309
451,150.101
452,58.898
453,82.653
454,139.948
455,1.815
456,86.660
457,23.247
458,23.549
459,28.776
460,87.101
461,45.825
462,4.290
463,2.358
464,0.043
465,67.458
466,80.444
467,100.273
468,63.600
469,140.158
470,13.310
471,27.410
472,44.031
473,85.259
474,39.784
475,23.794
476,32.202
477,149.274
478,12.299
479,37.639
480,129.914
481,172.122
482,85.574
483,52.855
484,61.966
485,195.405
486,47.479
