Label,Mean
1,8.528
2,12.229
3,10.273
4,11.917
5,27.940
6,21.191
7,8.810
8,13.715
9,35.626
10,6.355
11,21.259
12,33.050
13,24.088
14,2.995
15,11.589
16,19.889
17,24.012
18,19.173
19,7.421
20,19.680
21,17.547
22,100.689
23,20.863
24,33.033
25,1.905
26,36.937
27,27.621
28,25.695
29,8.456
30,91.611
31,25.730
32,25.845
33,23.934
34,2.243
35,15.335
36,29.749
37,40.342
38,28.668
39,45.555
40,44.856
41,48.887
42,11.558
43,31.908
44,61.981
45,22.465
46,36.729
47,20.493
48,21.320
49,9.583
50,23.050
51,36.934
52,14.964
53,11.849
54,3.007
55,41.409
56,26.183
57,12.637
58,16.069
59,6.319
60,4.247
61,14.645
62,18.634
63,32.128
64,41.032
65,61.762
66,28.342
67,24.067
68,37.981
69,16.273
70,49.453
71,10.290
72,9.431
73,18.024
74,15.618
75,36.089
76,18.149
77,32.363
78,14.055
79,12.158
80,33.222
81,110.849
82,11.805
83,42.900
84,28.552
85,32.840
86,29.769
87,19.798
88,19.883
89,14.149
90,23.411
91,28.791
92,11.564
93,13.071
94,39.379
95,6.696
96,10.513
97,35.929
98,44.413
99,28.560
100,80.505
101,9.145
102,29.814
103,36.410
104,36.785
105,148.474
106,40.883
107,27.635
108,22.365
109,95.861
110,194.189
111,21.673
112,45.500
113,24.862
114,43.637
115,95.812
116,39.418
117,20.359
118,13.734
119,30.081
120,10.780
121,23.610
122,36.742
123,11.617
124,3.909
125,10.226
126,23.475
127,14.937
128,30.401
129,9.111
130,25.553
131,63.911
132,23.127
133,48.049
134,49.978
135,13.711
136,105.916
137,30.093
138,21.674
139,11.361
140,44.468
141,21.079
142,32.869
143,76.036
144,95.395
145,66.711
146,39.376
147,24.326
148,53.606
149,21.501
150,21.422
151,32.565
152,18.256
153,3.300
154,25.000
155,21.327
156,15.773
157,15.236
158,141.907
159,126.994
160,32.947
161,106.638
162,15.439
163,15.537
164,23.005
165,42.165
166,9.993
167,19.989
168,34.746
169,20.086
170,45.450
171,65.181
172,35.425
173,16.810
174,33.171
175,39.321
176,41.157
177,50.777
178,19.498
179,21.815
180,60.687
181,16.236
182,21.139
183,8.945
184,17.497
185,15.452
186,29.963
187,9.647
188,8.735
189,17.594
190,26.774
191,22.255
192,16.211
193,16.570
194,13.678
195,32.353
196,57.195
197,33.352
198,166.002
199,15.048
200,5.495
201,18.127
202,18.150
203,135.043
204,14.052
205,5.303
206,19.107
207,19.125
208,14.517
209,21.892
210,5.161
211,16.692
212,4.817
213,24.699
214,24.368
215,34.070
216,8.151
217,12.993
218,45.641
219,19.555
220,4.031
221,30.930
222,14.130
223,28.865
224,146.547
225,61.894
226,8.777
227,20.982
228,54.235
229,15.037
230,8.569
231,8.406
232,24.041
233,14.819
234,4.788
235,17.852
236,4.863
237,19.155
238,17.700
239,40.991
240,106.875
241,17.184
242,16.887
243,71.320
244,2.083
245,32.671
246,33.659
247,4.479
248,17.075
249,17.457
250,43.901
251,23.545
252,28.077
253,5.749
254,20.766
255,11.758
256,15.285
257,23.499
258,33.696
259,10.103
260,15.201
261,61.195
262,79.337
263,95.271
264,9.353
265,13.270
266,49.453
267,35.720
268,7.060
269,25.880
270,21.335
271,42.915
272,4.526
273,16.504
274,15.261
275,52.333
276,48.041
277,104.889
278,37.909
279,25.355
280,4.897
281,16.398
282,36.528
283,148.525
284,21.238
285,28.787
286,39.587
287,7.664
288,6.544
289,12.690
290,30.302
291,45.613
292,5.186
293,19.528
294,6.432
295,10.703
296,26.432
297,76.854
298,7.945
299,22.768
300,38.519
301,13.514
302,13.874
303,17.919
304,90.596
305,9.525
306,19.233
307,28.803
308,6.311
309,31.184
310,54.133
311,3.974
312,25.626
313,16.652
314,13.339
315,44.571
316,125.777
317,112.399
318,6.766
319,26.361
320,47.588
321,19.776
322,28.501
323,18.417
324,40.652
325,20.171
326,26.222
327,8.328
328,17.284
329,14.856
330,73.822
331,65.616
332,68.772
333,11.432
334,22.473
335,13.243
336,32.536
337,3.431
338,11.632
339,18.096
340,6.413
341,14.699
342,26.695
343,38.139
344,11.820
345,14.128
346,26.727
347,57.722
348,61.388
349,10.609
350,16.238
351,27.603
352,31.125
353,39.277
354,44.532
355,13.514
356,22.307
357,62.259
358,15.161
359,3.321
