Label,Mean
1,3.453
2,0.400
3,2.023
4,2.702
5,3.357
6,10.706
7,5.970
8,11.954
9,0.646
10,23.512
11,15.625
12,8.700
13,17.782
14,3.557
15,23.616
16,1.346
17,17.227
18,0.613
19,63.546
20,2.273
21,2.570
22,0.012
23,4.802
24,12.963
25,16.921
26,3.947
27,1.924
28,6.601
29,28.721
30,13.148
31,5.768
32,23.595
33,14.653
34,14.432
35,25.711
36,29.517
37,5.596
38,9.025
39,1.844
40,13.716
41,6.658
42,0.953
43,3.722
44,11.965
45,11.071
46,27.005
47,10.384
48,5.631
49,23.226
50,6.337
51,11.690
52,30.980
53,9.530
54,3.669
55,46.953
56,4.098
57,13.074
58,12.146
59,16.311
60,8.521
61,1.355
62,2.516
63,2.235
64,2.143
65,2.208
66,14.055
67,21.782
68,7.941
69,1.622
70,1.913
71,1.215
72,13.015
73,0.459
74,11.292
75,16.659
76,4.692
77,14.561
78,4.966
79,27.875
80,8.585
81,2.778
82,1.331
83,5.667
84,3.965
85,1.643
86,8.165
87,19.741
88,15.837
89,14.487
90,4.833
91,2.823
92,27.010
93,56.480
94,10.749
95,9.371
96,9.597
97,5.711
98,25.422
99,6.572
100,26.403
101,1.471
102,3.455
103,1.203
104,2.239
105,1.421
106,6.849
107,24.725
108,8.025
109,25.531
110,0.355
111,5.249
112,5.394
113,6.080
114,20.021
115,5.878
116,23.279
117,3.985
118,24.731
119,6.126
120,4.867
121,1.533
122,23.823
123,0.858
124,1.610
125,9.399
126,2.303
127,0.327
128,10.182
129,16.725
130,9.144
131,10.963
132,1.692
133,5.844
134,7.405
135,19.901
136,13.204
137,5.539
138,2.100
139,9.541
140,0.690
141,5.175
142,3.157
143,42.375
144,4.327
145,7.930
146,26.613
147,19.451
148,5.973
149,17.413
150,2.618
151,13.432
152,57.218
153,25.517
154,2.617
155,1.361
156,3.938
157,4.951
158,15.298
159,10.699
160,3.198
161,17.594
162,35.032
163,1.812
164,13.477
165,31.459
166,2.189
167,7.242
168,0.240
169,7.632
170,31.533
171,2.125
172,2.551
173,9.806
174,11.582
175,17.064
176,16.362
177,8.908
178,11.839
179,9.488
180,3.332
181,12.464
182,1.115
183,26.363
184,54.536
185,1.247
186,12.290
187,41.695
188,0.075
189,13.888
190,18.407
191,16.704
192,1.616
193,5.757
194,4.678
195,23.715
196,8.453
197,4.681
198,7.650
199,23.374
200,42.462
201,5.715
202,25.564
203,49.204
204,19.867
205,24.109
206,11.515
207,0.092
208,0.858
209,34.114
210,8.401
211,11.546
212,35.751
213,12.624
214,23.868
215,6.799
216,55.117
217,7.276
218,15.795
219,12.292
220,16.481
221,1.483
222,1.099
223,10.135
224,5.560
225,1.459
226,91.143
227,9.281
228,8.316
229,54.257
230,16.470
231,1.358
232,28.396
233,2.712
234,1.380
235,1.335
236,51.759
237,4.827
238,0.422
239,5.334
240,0.000
241,15.198
242,0.169
243,8.540
244,11.200
245,34.452
246,16.611
247,5.354
248,0.787
249,5.090
250,6.581
251,74.806
252,9.586
253,23.123
254,20.341
255,42.137
256,3.026
257,4.683
258,25.212
259,12.041
260,5.234
261,41.057
262,4.681
263,8.005
264,16.351
265,3.161
266,15.419
267,10.777
268,33.500
269,13.171
270,9.220
271,10.837
272,0.313
273,11.189
274,20.245
275,0.279
276,2.353
277,5.856
278,24.006
279,11.909
280,22.432
281,2.205
282,4.202
283,2.926
284,7.046
285,2.958
286,8.188
287,13.436
288,36.185
289,0.840
290,5.617
291,9.246
292,22.050
293,22.096
294,8.098
295,10.136
296,16.361
297,9.448
298,21.213
299,7.736
300,25.563
301,0.691
302,22.887
303,4.020
304,4.179
305,5.279
306,21.665
307,3.287
308,26.860
309,2.184
310,15.527
311,19.963
312,1.221
313,0.860
314,0.298
315,8.247
316,37.598
317,33.426
318,17.773
319,25.864
320,6.757
321,2.569
322,5.566
323,13.687
324,17.322
325,4.130
326,12.118
327,15.983
328,2.017
329,34.567
330,2.698
331,24.333
332,8.421
333,3.792
334,36.073
335,4.613
336,23.674
337,62.708
338,0.051
339,5.237
340,24.815
341,1.002
342,2.447
343,11.685
344,1.737
345,4.351
346,39.547
347,20.731
348,2.991
349,2.733
350,0.176
351,13.499
352,4.457
353,1.562
354,13.095
355,12.474
356,11.806
357,12.251
358,30.865
359,14.848
360,3.596
361,0.466
362,7.369
363,21.309
364,7.812
365,2.847
366,28.439
367,20.415
368,6.191
369,21.655
370,16.480
371,0.656
372,3.636
373,2.495
374,6.779
375,35.271
376,10.784
377,7.029
378,3.003
379,30.395
380,0.832
381,1.247
382,8.431
383,5.373
384,0.838
385,6.950
386,24.548
387,14.446
388,0.874
389,0.400
390,2.332
391,3.680
392,14.085
393,23.672
394,17.056
395,23.254
396,23.686
397,12.401
398,53.926
399,12.775
400,13.796
401,23.374
402,5.036
403,1.648
404,0.239
405,14.347
406,25.052
407,37.788
408,32.470
409,2.449
410,1.838
411,10.270
412,40.310
413,39.645
414,18.224
415,2.288
416,5.894
417,12.383
418,0.612
419,30.532
420,16.453
421,31.522
422,5.348
423,5.823
424,0.547
425,31.210
426,16.333
427,11.209
428,3.296
429,15.298
430,5.525
431,6.322
432,26.060
433,15.975
434,3.943
435,31.217
436,2.572
437,4.342
438,33.386
439,7.233
440,3.496
441,1.853
442,3.811
443,6.041
444,4.882
445,4.952
446,9.454
447,1.509
448,4.491
449,23.669
450,30.251
451,36.250
452,6.274
453,18.827
454,19.846
455,7.179
456,2.488
457,0.500
458,17.396
459,1.103
460,17.595
461,7.128
462,0.516
463,7.097
464,13.885
465,15.514
466,7.590
467,9.439
468,18.139
469,12.791
470,2.607
471,10.119
472,26.934
473,16.118
474,0.616
475,0.968
476,1.983
477,44.050
478,19.077
479,1.622
480,2.801
481,2.867
482,22.101
483,0.760
484,11.093
485,16.725
486,4.586
487,38.614
488,16.810
489,34.651
490,5.424
491,0.841
492,35.818
493,0.593
494,5.939
495,9.044
496,0.414
497,3.510
498,7.966
499,5.489
500,12.996
501,37.811
502,3.491
503,25.392
504,10.512
505,15.904
506,9.221
507,16.059
508,4.124
509,3.088
510,17.573
511,3.009
512,0.907
513,19.769
514,5.676
515,120.953
516,1.918
517,9.888
518,15.233
519,35.809
520,8.226
521,13.058
522,12.947
523,58.101
524,0.479
525,1.022
526,2.478
527,33.090
528,58.664
529,30.821
530,8.578
531,0.343
532,1.017
533,4.216
534,3.191
535,1.652
536,1.822
537,12.682
538,7.991
539,3.102
540,3.784
541,8.800
542,17.528
543,11.664
544,1.642
545,6.787
546,38.050
547,16.614
548,5.943
549,1.395
550,7.075
551,42.487
552,17.275
553,8.444
554,36.216
555,7.259
556,15.317
557,1.363
558,2.051
559,57.832
560,46.817
561,9.101
562,0.492
563,6.609
564,11.053
565,3.637
566,2.321
567,9.258
568,19.722
569,10.158
570,16.127
571,1.435
572,65.262
573,4.983
574,5.325
575,0.991
576,3.664
