Label,Mean
1,3.802
2,2.381
3,6.455
4,5.488
5,12.940
6,8.331
7,12.090
8,29.722
9,7.404
10,1.521
11,14.393
12,8.950
13,6.143
14,11.603
15,19.210
16,9.000
17,7.675
18,0.800
19,6.775
20,5.632
21,3.930
22,2.997
23,6.543
24,10.558
25,41.825
26,5.937
27,5.572
28,11.274
29,17.605
30,10.060
31,7.112
32,3.875
33,7.491
34,48.350
35,9.155
36,13.689
37,14.544
38,37.012
39,12.645
40,16.990
41,20.258
42,11.392
43,18.551
44,31.556
45,11.309
46,20.513
47,3.281
48,19.637
49,35.931
50,15.554
51,41.853
52,51.681
53,41.535
54,16.457
55,17.165
56,7.936
57,43.323
58,13.400
59,63.906
60,42.144
61,10.944
62,21.687
63,9.903
64,15.804
65,1.525
66,31.794
67,16.019
68,12.178
69,10.154
70,7.692
71,18.551
72,11.294
73,11.817
74,37.597
75,20.012
76,12.003
77,9.228
78,9.593
79,29.789
80,9.710
81,2.539
82,28.601
83,36.540
84,12.048
85,8.043
86,6.618
87,15.455
88,67.597
89,84.136
90,52.422
91,9.398
92,54.867
93,44.142
94,21.109
95,23.626
96,37.532
97,22.667
98,23.383
99,9.136
100,15.809
101,32.233
102,20.725
103,11.390
104,5.384
105,9.550
106,60.908
107,24.706
108,9.146
109,11.219
110,3.174
111,13.181
112,11.397
113,11.384
114,33.952
115,12.850
116,11.134
117,47.931
118,68.061
119,22.329
120,39.126
121,17.053
122,12.379
123,20.123
124,28.955
125,43.495
126,11.875
127,28.110
128,35.688
129,73.819
130,15.789
131,20.532
132,11.064
133,45.548
134,34.206
135,77.020
136,4.900
137,53.557
138,26.843
139,69.184
140,14.095
141,9.332
142,11.409
143,18.291
144,17.390
145,4.322
146,9.866
147,40.812
148,23.729
149,44.536
150,11.080
151,18.558
152,26.462
153,89.734
154,29.331
155,10.385
156,8.254
157,9.813
158,25.367
159,31.229
160,10.395
161,25.571
162,7.229
163,18.142
164,35.651
165,20.126
166,15.635
167,128.770
168,14.419
169,22.612
170,17.455
171,25.264
172,15.611
173,27.222
174,38.361
175,45.388
176,14.509
177,10.495
178,81.557
179,10.862
180,24.788
181,51.364
182,9.382
183,34.614
184,21.448
185,11.345
186,12.649
187,64.847
188,13.755
189,28.325
190,10.480
191,25.494
192,9.156
193,39.768
194,5.781
195,24.913
196,13.173
197,70.232
198,13.880
199,2.987
200,141.188
201,19.781
202,20.557
203,16.216
204,36.343
205,2.368
206,15.615
207,13.587
208,18.808
209,73.415
210,64.058
211,19.568
212,8.990
213,21.707
214,15.464
215,18.055
216,47.220
217,51.290
218,23.436
219,20.763
220,12.474
221,13.970
222,8.193
223,22.206
224,8.124
225,7.805
226,105.126
227,12.904
228,19.148
229,29.832
230,13.142
231,12.738
232,24.789
233,19.901
234,12.326
235,36.361
236,26.899
237,35.488
238,11.589
239,14.326
240,0.012
241,71.813
242,14.075
243,8.591
244,48.978
245,35.995
246,32.519
247,71.367
248,7.859
249,16.401
250,13.254
251,72.784
252,24.206
253,87.378
254,34.187
255,20.023
256,32.040
257,10.455
258,31.757
259,69.980
260,21.733
261,49.748
262,1.433
263,15.089
264,23.460
265,16.000
266,15.405
267,60.530
268,118.937
269,16.439
270,11.919
271,30.957
272,9.600
273,52.863
274,30.521
275,6.845
276,9.727
277,11.274
278,25.983
279,20.250
280,111.033
281,11.591
282,8.774
283,6.512
284,10.079
285,10.118
286,12.287
287,50.955
288,94.822
289,13.705
290,13.009
291,21.972
292,50.041
293,18.122
294,94.207
295,64.904
296,23.043
297,19.003
298,12.395
299,45.429
300,21.322
301,16.459
302,75.599
303,10.585
304,5.943
305,5.365
306,20.000
307,61.104
308,106.764
309,8.578
310,9.610
311,60.269
312,8.791
313,23.154
314,8.536
315,5.393
316,10.292
317,45.099
318,59.862
319,28.061
320,5.614
321,10.297
322,51.925
323,37.110
324,60.285
325,25.184
326,16.937
327,70.697
328,12.023
329,16.436
330,5.779
331,63.868
332,42.319
333,29.305
334,62.948
335,7.832
336,63.826
337,98.458
338,13.382
339,7.915
340,34.046
341,61.189
342,9.465
343,23.529
344,22.825
345,56.527
346,8.543
347,16.319
348,21.238
349,11.062
350,12.200
351,32.151
352,9.176
353,9.778
354,28.853
355,85.484
356,46.173
357,12.911
358,36.882
359,127.698
360,106.798
361,12.517
362,17.276
363,11.847
364,11.663
365,118.568
366,47.388
367,46.353
368,27.493
369,75.027
370,122.562
371,11.742
372,16.491
373,18.414
374,18.310
375,54.326
376,48.095
377,7.792
378,5.274
379,32.609
380,10.856
381,16.593
382,10.525
383,7.947
384,10.454
385,27.719
386,78.922
387,132.426
388,17.815
389,9.064
390,71.870
391,9.320
392,25.320
393,61.755
394,117.775
395,18.944
396,36.700
397,66.613
398,12.904
399,8.850
400,13.017
401,35.215
402,22.059
403,15.478
404,10.949
405,43.141
406,24.639
407,28.163
408,23.828
409,25.247
410,22.949
411,25.003
412,24.289
413,35.565
414,128.551
415,20.076
416,18.478
417,18.437
418,8.715
419,18.984
420,27.176
421,34.701
422,72.194
423,72.669
424,12.450
425,12.346
426,16.268
427,44.147
428,16.679
429,122.015
430,19.955
431,11.069
432,10.658
433,113.242
434,7.984
435,84.191
436,22.262
437,8.740
438,24.513
439,34.291
440,39.293
441,13.442
442,22.949
443,18.432
444,26.607
445,20.318
446,59.870
447,15.438
448,22.102
449,66.060
450,32.833
451,96.299
452,7.433
453,26.872
454,22.397
455,62.481
456,27.966
457,13.795
458,58.834
459,21.425
460,33.646
461,61.773
462,11.214
463,42.483
464,131.560
465,25.486
466,7.795
467,22.538
468,79.846
469,67.917
470,14.202
471,28.037
472,46.382
473,38.208
474,13.449
475,12.567
476,9.773
477,30.406
478,101.917
479,13.479
480,5.466
481,43.429
482,29.232
483,9.128
484,19.590
485,31.965
486,9.200
487,31.570
488,35.127
489,36.690
490,36.491
491,12.259
492,171.221
493,8.437
494,25.122
495,69.816
496,12.648
497,14.814
498,5.127
499,4.586
500,10.511
501,18.646
502,13.734
503,21.540
504,49.801
505,95.958
506,40.647
507,80.551
508,20.992
509,9.765
510,65.484
511,18.963
512,13.684
513,68.434
514,28.941
515,33.781
516,25.446
517,12.599
518,18.486
519,31.846
520,46.815
521,46.352
522,19.906
523,123.689
524,10.787
525,10.348
526,26.739
527,38.283
528,119.595
529,86.837
530,21.906
531,9.867
532,10.110
533,17.139
534,16.273
535,12.494
536,11.330
537,75.757
538,6.695
539,46.118
540,18.382
541,21.378
542,38.374
543,97.396
544,8.413
545,6.812
546,57.380
547,37.869
548,13.710
549,10.870
550,27.002
551,14.369
552,145.433
553,19.179
554,31.739
555,29.425
556,7.498
557,29.171
558,4.647
559,34.309
560,117.493
561,69.270
562,10.192
563,50.204
564,84.148
565,41.214
566,8.581
567,27.745
568,22.178
569,9.418
570,17.873
571,8.855
572,118.089
573,40.717
574,50.723
575,15.895
576,4.661
577,11.467
578,49.486
579,45.756
580,21.593
581,48.264
582,87.075
583,3.970
584,12.186
585,6.754
586,23.204
587,11.162
588,13.333
589,9.117
590,22.765
591,12.995
592,46.052
593,38.116
594,20.665
595,15.983
596,22.578
597,9.976
598,32.590
599,21.076
600,7.619
601,9.406
602,8.761
603,47.300
604,35.856
605,34.329
606,13.254
607,26.050
608,65.431
609,20.730
610,27.613
611,69.839
612,60.593
613,104.430
614,41.844
615,11.831
616,5.320
617,63.384
618,7.240
619,50.411
620,12.108
621,27.002
622,85.759
623,10.561
624,18.579
625,27.282
626,29.326
627,11.914
628,30.801
629,85.422
630,71.246
631,39.891
632,11.135
633,29.295
634,22.902
635,26.862
636,5.749
637,12.951
638,44.347
639,27.118
640,81.423
641,22.056
642,31.553
643,36.618
644,66.842
645,20.302
646,7.910
647,9.448
648,45.592
649,7.851
650,6.442
651,21.314
652,11.412
653,35.786
654,36.639
655,12.573
656,43.788
657,18.920
658,30.741
659,46.946
660,108.378
661,28.249
662,54.594
663,23.263
664,4.234
665,9.104
666,4.411
667,30.918
668,24.356
669,21.029
670,21.810
671,20.224
672,19.839
673,46.857
674,48.142
675,34.015
676,43.443
677,120.236
678,7.720
679,35.918
680,37.572
681,15.681
682,12.463
683,23.572
684,73.471
685,22.849
686,74.832
687,18.017
688,17.778
689,59.168
690,149.589
691,4.675
692,37.851
693,34.856
694,34.362
695,41.784
696,23.683
697,6.616
698,26.553
699,80.780
700,21.437
701,37.360
702,45.161
703,21.422
704,49.532
705,24.467
706,32.551
707,43.930
708,91.910
709,29.434
710,14.231
711,8.200
712,24.138
713,46.520
714,20.325
715,13.693
716,21.417
717,41.251
718,78.307
719,5.695
720,27.433
721,16.072
722,32.596
723,75.478
724,7.550
725,6.104
726,66.740
727,7.551
728,17.942
729,29.789
730,94.529
731,32.220
732,32.963
733,7.065
734,19.846
735,48.990
736,16.624
737,42.991
738,25.271
739,15.954
740,2.756
741,20.193
742,10.174
743,17.060
744,23.763
745,38.257
746,46.760
747,18.512
748,77.507
749,25.052
750,16.953
751,9.530
752,32.053
753,20.441
754,108.597
755,9.894
756,29.377
757,5.955
758,21.479
759,4.559
760,14.726
761,12.237
762,23.502
763,17.564
764,14.513
765,18.123
766,0.878
767,32.266
768,19.359
769,7.522
770,13.972
771,15.043
772,20.317
773,2.852
774,15.058
775,93.763
776,205.918
777,24.250
778,27.612
779,14.385
780,7.800
781,32.746
782,65.555
783,58.685
784,5.776
785,19.680
786,14.891
787,13.410
788,103.716
789,10.643
790,45.201
791,49.946
792,42.263
793,61.551
794,8.527
795,10.125
796,9.043
797,54.162
798,88.128
799,101.897
800,11.040
801,30.317
802,42.064
803,19.428
804,27.756
805,15.730
806,16.781
807,19.854
808,20.752
809,45.345
810,12.469
811,9.779
812,42.126
813,87.672
814,45.947
815,57.403
816,0.218
817,24.090
818,16.807
819,25.542
820,6.148
821,99.241
822,81.878
823,9.056
824,10.069
825,9.281
826,12.524
827,76.741
828,24.516
829,34.505
830,23.208
831,38.150
832,14.517
833,40.118
834,16.708
835,21.686
836,41.058
837,51.042
838,21.743
839,66.087
840,12.993
841,6.631
842,49.197
843,20.776
844,5.488
845,37.248
846,89.252
847,31.663
848,9.980
849,9.561
850,18.520
851,16.445
852,56.585
853,30.260
854,39.187
855,23.532
856,10.312
857,83.754
858,22.612
859,161.419
860,8.570
861,7.946
862,23.332
863,26.775
864,51.861
865,21.611
866,15.771
867,33.881
868,57.138
869,15.427
870,18.096
871,35.604
872,6.156
873,16.233
874,43.804
875,8.625
876,12.208
877,7.843
878,29.050
879,9.091
880,70.909
881,36.223
882,11.727
883,21.648
884,12.379
885,8.218
886,16.613
887,33.909
888,140.459
889,6.948
890,59.164
891,5.430
892,11.580
893,28.717
894,52.488
895,53.587
896,21.357
897,12.552
898,12.799
899,7.784
900,17.505
901,135.519
902,19.490
903,13.221
904,7.910
905,25.404
906,10.265
907,23.853
908,18.198
909,18.779
910,20.400
911,4.624
912,18.691
913,11.182
914,39.291
915,2.410
916,17.356
917,9.686
918,10.562
919,13.191
920,8.357
921,12.522
922,53.682
923,75.284
924,31.629
925,11.261
926,8.344
927,55.580
928,8.895
929,29.181
930,73.642
931,35.951
932,30.641
933,48.571
934,24.294
935,17.000
936,49.407
937,30.992
938,11.336
939,46.982
940,35.937
941,15.358
942,11.979
943,23.040
944,20.996
945,15.921
946,33.276
947,94.162
948,28.861
949,88.190
950,93.982
951,27.722
952,27.206
953,46.193
954,48.883
955,67.362
956,9.444
957,9.187
958,4.891
959,26.319
960,73.862
961,11.329
962,20.772
963,11.428
964,40.301
965,56.673
966,11.102
967,5.243
968,24.482
969,7.458
970,50.652
971,37.028
972,34.443
973,7.948
974,25.094
975,8.057
976,8.126
977,65.894
978,21.813
979,72.089
980,37.597
981,18.997
982,45.052
983,24.628
984,8.758
985,8.956
986,73.279
987,37.950
988,11.895
989,7.418
990,36.975
991,83.510
992,8.672
993,14.519
994,15.166
995,2.829
996,136.250
997,13.399
998,13.099
999,47.268
1000,6.844
1001,14.992
1002,42.158
1003,11.794
1004,25.715
1005,29.976
1006,28.094
1007,5.324
1008,13.698
1009,14.506
1010,54.273
1011,11.377
1012,25.350
1013,18.479
1014,10.738
1015,16.545
1016,8.828
1017,23.193
1018,15.971
1019,56.739
1020,7.802
1021,24.687
1022,17.909
1023,9.929
1024,9.711
1025,19.042
1026,20.969
1027,17.330
1028,5.460
1029,18.919
1030,31.138
1031,23.261
1032,15.216
1033,13.726
1034,59.679
1035,24.224
1036,28.278
1037,25.454
1038,9.414
1039,21.243
1040,5.416
1041,31.811
1042,50.665
1043,7.766
1044,19.398
1045,10.623
1046,3.621
1047,20.392
1048,46.249
1049,12.588
1050,16.370
1051,9.644
1052,40.373
1053,83.929
1054,22.197
1055,12.198
1056,29.220
1057,12.602
1058,7.739
1059,28.049
1060,53.349
1061,38.024
1062,10.856
1063,37.782
1064,8.480
1065,17.395
1066,9.349
1067,25.654
1068,8.306
1069,38.183
1070,64.980
1071,12.242
1072,12.175
1073,12.430
1074,21.214
1075,14.521
1076,21.010
1077,11.547
1078,42.684
1079,26.332
1080,12.060
