Label,Mean
1,31.283
2,9.219
3,2.920
4,15.000
5,4.833
6,46.126
7,33.276
8,5.488
9,2.187
10,19.521
11,32.339
12,25.100
13,30.697
14,1.280
15,95.517
16,24.111
17,45.449
18,13.560
19,130.733
20,5.242
21,48.517
22,27.120
23,39.203
24,71.651
25,1.667
26,27.313
27,17.007
28,2.210
29,9.830
30,31.155
31,16.228
32,119.746
33,55.339
34,6.825
35,23.242
36,35.801
37,1.693
38,5.647
39,13.259
40,9.191
41,23.375
42,25.112
43,8.239
44,13.495
45,61.112
46,7.819
47,10.349
48,12.460
49,11.169
50,6.475
51,6.593
52,12.801
53,14.151
54,2.305
55,44.004
56,9.405
57,30.949
58,11.435
59,12.539
60,6.457
61,33.317
62,4.350
63,3.112
64,3.452
65,15.422
66,11.704
67,33.224
68,6.950
69,6.140
70,3.803
71,3.000
72,17.792
73,6.752
74,7.507
75,38.775
76,20.070
77,20.447
78,46.979
79,9.046
80,10.103
81,3.392
82,2.435
83,6.234
84,9.652
85,12.620
86,14.217
87,38.933
88,8.183
89,16.272
90,6.933
91,8.693
92,66.733
93,15.409
94,23.509
95,3.785
96,16.539
97,71.571
98,37.146
99,19.192
100,10.407
101,5.866
102,4.717
103,5.551
104,2.215
105,3.526
106,9.175
107,21.706
108,24.616
109,25.605
110,1.813
111,35.700
112,8.851
113,6.633
114,14.467
115,11.372
116,6.267
117,4.981
118,106.749
119,3.553
120,14.440
121,10.500
122,4.733
123,3.564
124,1.344
125,14.536
126,2.763
127,3.183
128,18.312
129,6.461
130,3.523
131,4.690
132,9.174
133,4.608
134,4.257
135,5.844
136,4.480
137,2.734
138,3.517
139,9.455
140,5.833
141,23.596
142,20.995
143,30.120
144,3.143
145,4.145
146,55.722
147,10.417
148,15.910
149,2.787
150,7.483
151,31.085
152,121.687
153,8.691
154,11.566
155,3.449
156,9.986
157,34.600
158,5.019
159,73.165
160,1.707
161,12.643
162,27.204
163,5.175
164,5.252
165,68.892
166,4.236
167,8.522
168,10.161
169,7.871
170,21.221
171,5.060
172,10.207
173,11.764
174,41.257
175,8.837
176,20.469
177,7.283
178,5.563
179,6.615
180,1.885
181,8.364
182,35.124
183,29.495
184,115.318
185,7.039
186,13.007
187,70.458
188,1.612
189,22.769
190,5.598
191,5.783
192,7.376
193,47.363
194,40.814
195,11.250
196,9.830
197,4.735
198,4.160
199,154.404
200,11.497
201,51.800
202,12.762
203,11.907
204,32.721
205,94.532
206,27.418
207,3.755
208,22.767
209,10.431
210,13.430
211,70.995
212,94.189
213,8.662
214,35.286
215,3.219
216,66.229
217,32.862
218,15.660
219,13.580
220,53.955
221,20.983
222,5.466
223,13.239
224,3.075
225,0.683
226,7.297
227,14.478
228,10.587
229,63.063
230,23.325
231,5.755
232,37.501
233,18.290
234,35.734
235,49.141
236,46.745
237,20.869
238,4.678
239,6.907
240,2.839
241,8.940
242,6.119
243,4.164
244,7.990
245,7.731
246,9.703
247,9.746
248,3.075
249,50.620
250,6.557
251,19.351
252,7.160
253,12.415
254,15.387
255,11.159
256,34.695
257,20.992
258,10.081
259,10.066
260,17.745
261,5.685
262,7.624
263,4.350
264,35.122
265,17.246
266,3.511
267,5.197
268,7.159
269,65.516
270,19.741
271,14.404
272,20.161
273,7.773
274,15.888
275,13.075
276,13.917
277,4.762
278,10.558
279,8.622
280,4.467
281,6.602
282,5.995
283,3.891
284,6.258
285,7.861
286,10.580
287,22.736
288,26.107
289,10.925
290,4.589
291,5.808
292,5.905
293,16.377
294,9.674
295,8.344
296,17.209
297,3.177
298,34.492
299,4.201
300,21.072
301,8.094
302,3.812
303,9.870
304,5.635
305,54.251
306,9.551
307,6.684
308,13.957
309,10.779
310,42.162
311,7.619
312,13.285
313,18.943
314,6.390
315,5.438
316,7.198
317,4.821
318,7.547
319,14.561
320,3.165
321,8.499
322,21.368
323,2.579
324,5.839
325,22.668
326,6.974
327,3.338
328,11.322
329,123.924
330,2.284
331,6.726
332,5.512
333,7.481
334,17.664
335,12.558
336,49.665
337,5.611
338,2.176
339,12.567
340,4.995
341,3.372
342,7.564
343,4.621
344,15.307
345,6.831
346,81.900
347,6.278
348,5.061
349,7.573
350,5.024
351,17.562
352,2.974
353,9.808
354,6.514
355,4.037
356,5.766
357,4.243
358,21.792
359,7.965
360,25.551
361,4.856
362,15.682
363,2.918
364,3.609
365,5.360
366,9.529
367,5.156
368,5.508
369,7.659
370,6.850
371,6.779
372,9.558
373,9.430
374,10.705
375,58.713
376,30.484
377,17.098
378,2.958
379,16.327
380,8.124
381,5.620
382,33.837
383,38.861
384,9.801
385,6.847
386,30.491
387,6.997
388,31.507
389,11.953
390,9.400
391,5.014
392,7.592
393,10.212
394,11.401
395,6.025
396,7.343
397,10.699
398,133.757
399,24.437
400,5.268
401,7.491
402,5.308
403,24.035
404,4.494
405,25.541
406,38.327
407,62.178
408,3.126
409,23.263
410,8.140
411,12.775
412,67.097
413,34.537
414,11.449
415,20.921
416,2.203
417,8.107
418,3.689
419,8.976
420,1.523
421,25.076
422,4.172
423,5.561
424,3.828
425,58.113
426,35.756
427,8.092
428,25.095
429,9.008
430,9.246
431,4.820
432,5.225
433,8.806
434,16.274
435,2.986
436,12.828
437,8.985
438,54.870
439,4.621
440,75.954
441,20.341
442,6.597
443,18.650
444,10.893
