Label,Mean
1,0.123
2,0.000
3,0.045
4,0.000
5,0.000
6,0.211
7,0.163
8,0.228
9,2.495
10,0.372
11,0.152
12,0.338
13,14.954
14,0.000
15,1.739
16,0.136
17,2.355
18,0.000
19,10.812
20,0.026
21,0.017
22,0.023
23,0.208
24,0.130
25,0.397
26,0.095
27,0.786
28,0.527
29,0.007
30,0.272
31,0.390
32,0.276
33,0.542
34,0.010
35,0.696
36,6.390
37,0.096
38,0.639
39,0.804
40,2.015
41,0.706
42,0.234
43,0.215
44,0.244
45,0.674
46,11.603
47,0.048
48,0.256
49,0.146
50,0.139
51,0.188
52,0.060
53,0.000
54,0.000
55,0.111
56,0.482
57,0.413
58,0.491
59,0.696
60,2.186
61,0.174
62,0.000
63,2.531
64,0.431
65,0.757
66,0.764
67,0.849
68,0.195
69,0.000
70,0.007
71,0.000
72,0.609
73,0.004
74,0.014
75,0.589
76,3.724
77,0.004
78,0.979
79,0.000
80,0.238
81,0.027
82,0.006
83,0.000
84,0.261
85,0.877
86,3.061
87,7.118
88,0.020
89,1.291
90,0.056
91,0.114
92,48.656
93,0.898
94,24.096
95,0.188
96,0.201
97,0.031
98,0.587
99,0.300
100,12.565
101,0.552
102,0.537
103,0.052
104,8.239
105,0.130
106,0.009
107,1.270
108,0.006
109,2.520
110,0.058
111,0.184
112,0.521
113,0.212
114,0.352
115,0.115
116,0.139
117,1.544
118,0.755
119,0.659
120,0.706
121,0.247
122,1.413
123,0.000
124,1.130
125,0.901
126,1.216
127,0.007
128,22.833
129,1.733
130,10.115
131,0.366
132,0.043
133,0.827
134,0.226
135,0.966
136,0.872
137,0.000
138,0.000
139,0.000
140,0.349
141,1.322
142,0.056
143,54.295
144,1.065
145,0.037
146,0.005
147,0.951
148,1.319
149,4.701
150,0.023
151,76.629
152,73.607
153,10.630
154,0.000
155,0.000
156,0.072
157,0.705
158,4.469
159,2.167
160,0.144
161,0.107
162,69.224
163,0.004
164,0.418
165,9.948
166,0.392
167,0.011
168,0.036
169,0.080
170,3.702
171,0.472
172,0.035
173,0.063
174,0.785
175,0.053
176,0.727
177,0.240
178,2.361
179,3.400
180,0.000
181,0.466
182,0.002
183,50.238
184,39.509
185,0.000
186,0.344
187,9.278
188,0.034
189,0.038
190,10.300
191,0.206
192,0.003
193,0.000
194,0.004
195,1.663
196,12.040
197,0.010
198,0.244
199,56.800
200,37.152
201,0.000
202,0.173
203,0.000
204,22.165
205,207.985
206,0.037
207,0.000
208,0.000
209,0.082
210,2.967
211,0.800
212,106.694
213,3.086
214,2.541
215,0.131
216,11.990
217,0.017
218,1.296
219,0.599
220,105.380
221,0.048
222,0.050
223,0.919
224,0.664
225,0.000
226,31.714
227,0.242
228,8.321
229,28.152
230,37.524
231,0.000
232,0.176
233,0.033
234,80.546
235,0.000
236,128.204
237,0.429
238,0.000
239,0.744
240,0.042
241,1.075
242,0.000
243,0.282
244,6.041
245,3.058
246,1.789
247,11.113
248,0.000
249,0.056
250,1.017
251,1.142
252,1.282
253,30.042
254,0.240
255,71.853
256,0.058
257,0.448
258,1.187
259,10.246
260,0.003
261,0.003
262,0.928
263,2.030
264,49.477
265,0.246
266,1.730
267,8.680
268,37.179
269,5.812
270,10.883
271,1.414
272,71.070
273,5.337
274,0.947
275,9.849
276,0.981
277,4.130
278,0.937
279,0.068
280,55.362
281,0.000
282,0.117
283,0.296
284,0.033
285,3.660
286,0.362
287,52.418
288,36.339
289,0.176
290,0.172
291,1.660
292,15.114
293,3.438
294,17.933
295,43.059
296,0.000
297,0.357
298,46.889
299,21.980
300,4.585
301,0.006
302,1.314
303,0.065
304,1.206
305,44.438
306,0.000
307,0.253
308,74.959
309,0.007
310,19.805
311,23.454
312,0.018
313,0.000
314,0.006
315,0.122
316,2.047
317,0.331
318,29.141
319,0.292
320,0.157
321,0.000
322,0.118
323,10.240
324,0.765
325,1.256
326,0.283
327,15.078
328,0.000
329,13.829
330,0.396
331,0.620
332,4.775
333,14.246
334,2.421
335,0.086
336,6.749
337,18.113
338,0.000
339,0.281
340,14.079
341,26.067
342,0.000
343,0.332
344,0.011
345,71.182
346,1.283
347,0.390
348,0.042
349,0.000
350,0.000
351,1.029
352,0.230
353,0.937
354,0.877
355,6.355
356,6.846
357,0.185
358,4.822
359,53.381
360,2.410
361,0.000
362,0.000
363,0.369
364,0.030
365,2.676
366,33.101
367,0.721
368,0.020
369,41.637
370,2.268
371,0.000
372,0.000
373,0.008
374,0.002
375,1.669
376,0.007
377,0.088
378,0.260
379,20.737
380,0.000
381,0.081
382,0.003
383,0.158
384,0.000
385,0.316
386,2.224
387,0.417
388,0.000
389,0.000
390,0.008
391,0.027
392,0.032
393,0.601
394,38.329
395,0.446
