Label,Mean
1,0.009
2,8.743
3,8.455
4,0.988
5,0.548
6,22.526
7,71.724
8,13.292
9,22.975
10,0.190
11,2.009
12,41.296
13,5.336
14,0.000
15,2.748
16,22.198
17,62.759
18,15.413
19,4.183
20,42.719
21,32.395
22,52.601
23,56.802
24,39.860
25,0.095
26,50.567
27,34.897
28,27.454
29,10.415
30,84.576
31,66.375
32,20.677
33,21.509
34,0.000
35,95.582
36,38.873
37,23.167
38,23.763
39,104.396
40,87.196
41,80.514
42,33.755
43,56.775
44,84.119
45,56.036
46,41.593
47,34.623
48,98.041
49,4.375
50,31.515
51,96.424
52,16.434
53,3.659
54,13.616
55,50.201
56,54.290
57,28.187
58,105.279
59,2.480
60,11.487
61,16.275
62,7.004
63,107.102
64,75.757
65,63.543
66,40.719
67,54.798
68,96.064
69,152.357
70,78.827
71,1.000
72,1.934
73,21.732
74,10.486
75,79.333
76,80.478
77,57.975
78,22.152
79,13.559
80,70.450
81,85.834
82,5.344
83,57.351
84,86.196
85,53.737
86,35.696
87,76.831
88,12.577
89,31.586
90,18.578
91,151.067
92,50.790
93,6.386
94,135.159
95,8.704
96,18.636
97,34.085
98,82.272
99,57.224
100,124.299
101,1.430
102,20.966
103,96.125
104,105.851
105,57.738
106,54.598
107,68.475
108,94.080
109,119.855
110,57.371
111,73.932
112,43.504
113,61.404
114,78.275
115,76.996
116,71.496
117,11.695
118,16.322
119,40.476
120,31.773
121,74.407
122,89.522
123,32.604
124,2.727
125,29.929
126,82.384
127,48.480
128,112.373
129,15.403
130,71.771
131,70.896
132,100.331
133,79.096
134,101.320
135,87.772
136,140.776
137,37.942
138,26.674
139,16.243
140,143.524
141,95.798
142,93.566
143,73.229
144,99.738
145,153.963
146,51.124
147,15.903
148,139.745
149,88.155
150,74.675
151,82.884
152,85.840
153,5.278
154,90.307
155,97.932
156,100.155
157,100.013
158,81.583
159,55.165
160,63.559
161,101.152
162,12.805
163,59.263
164,108.051
165,79.026
166,11.324
167,15.803
168,100.634
169,74.865
170,52.307
171,70.435
172,38.926
173,57.430
174,102.598
175,38.205
176,26.386
177,110.039
178,5.876
179,112.077
180,58.581
181,14.193
182,72.353
183,13.029
184,97.582
185,67.220
186,92.826
187,21.858
188,40.939
189,114.606
190,87.531
191,150.150
192,73.595
193,72.190
194,105.752
195,111.750
196,81.011
197,14.419
198,94.423
199,7.791
200,5.130
201,95.185
202,96.085
203,115.210
204,7.254
205,0.687
206,80.756
207,113.516
208,83.529
209,11.840
210,4.599
211,57.059
212,2.464
213,87.207
214,58.959
215,104.708
216,1.795
217,61.202
218,126.533
219,100.799
220,1.268
221,56.874
222,127.019
223,71.970
224,30.303
225,44.728
226,3.903
227,85.073
228,105.760
229,70.147
230,1.068
231,13.114
232,100.921
233,112.145
234,5.134
235,73.445
236,3.426
237,85.637
238,100.000
239,94.831
240,30.774
241,23.736
242,130.137
243,91.277
244,2.216
245,112.854
246,112.314
247,0.613
248,113.837
249,103.968
250,136.535
251,102.201
252,101.245
253,14.748
254,105.535
255,20.590
256,96.061
257,86.926
258,74.117
259,3.868
260,103.845
261,11.036
262,112.352
263,114.970
264,23.889
265,145.006
266,20.443
267,42.630
268,2.127
269,35.636
270,64.865
271,90.283
272,11.765
273,30.740
274,111.367
275,75.965
276,112.757
277,129.211
278,90.942
279,120.872
280,7.088
281,12.159
282,75.083
283,90.679
284,89.338
285,72.836
286,151.669
287,6.945
288,12.786
289,120.439
290,92.051
291,92.222
292,56.268
293,128.429
294,2.504
295,17.090
296,104.509
297,82.405
298,5.770
299,47.701
300,124.649
301,107.240
302,16.946
303,94.411
304,107.608
305,27.242
306,12.790
307,41.793
308,29.336
309,116.825
310,74.021
311,27.330
312,79.709
313,100.789
314,115.554
315,43.625
316,100.705
317,65.076
318,21.421
319,132.448
320,115.701
321,27.930
322,145.455
323,30.350
324,54.092
325,97.984
326,36.329
327,5.702
328,64.365
329,35.705
330,84.394
331,101.909
332,67.249
333,33.631
334,39.322
335,103.901
336,49.300
337,15.385
338,42.125
339,110.700
340,19.786
341,19.071
342,57.593
343,101.955
344,108.831
345,81.277
346,97.717
347,89.892
348,56.336
349,136.668
350,79.543
351,102.765
352,93.699
353,82.564
354,105.118
355,7.184
356,32.842
357,90.158
358,26.776
359,18.601
360,36.660
361,137.276
362,87.186
363,104.683
364,62.173
365,19.144
366,60.306
367,90.763
368,77.504
369,20.592
370,20.355
371,80.625
372,81.691
373,98.372
374,89.992
375,58.594
376,88.555
377,98.635
378,113.955
379,8.518
380,88.117
381,96.731
382,114.128
383,117.895
384,60.952
385,55.915
386,48.794
387,47.297
388,32.152
389,64.591
390,55.046
391,106.063
392,96.320
393,82.604
394,49.191
395,81.679
396,116.643
397,78.535
398,190.051
399,72.938
400,80.226
401,60.723
402,21.527
403,92.126
404,119.467
405,87.241
406,117.757
407,1.882
408,44.983
409,21.687
410,128.932
411,90.581
412,48.125
413,100.941
414,34.314
415,106.235
416,85.588
417,88.079
418,111.052
419,106.869
420,2.402
421,37.413
422,72.009
423,90.223
424,115.032
425,124.984
426,143.817
427,77.584
428,91.918
429,32.407
430,131.494
431,57.041
432,46.261
433,48.123
434,79.782
435,25.260
436,102.031
437,129.102
438,35.530
439,5.975
440,89.839
441,114.604
442,53.482
443,70.130
444,106.462
445,16.364
446,36.958
447,77.707
448,108.449
449,82.197
450,14.081
451,59.052
452,121.449
453,25.352
454,91.486
455,20.983
456,34.615
457,119.316
458,8.219
459,132.603
460,93.957
461,24.291
462,125.302
463,20.345
464,12.328
465,84.020
466,72.757
467,89.584
468,34.179
469,28.853
470,151.732
471,123.992
472,101.702
473,92.538
474,132.151
475,118.583
476,103.306
477,104.554
478,35.045
479,79.816
480,71.819
481,64.480
482,63.773
483,68.649
484,134.429
485,37.728
486,133.360
487,31.254
488,40.666
489,79.479
490,2.225
491,119.366
492,20.566
493,97.010
494,34.815
495,71.435
496,11.977
497,104.395
498,88.789
499,134.128
500,153.939
501,102.798
502,105.278
503,83.909
504,40.445
505,86.635
506,26.236
507,66.854
508,119.225
509,68.392
510,40.622
511,77.296
512,80.052
513,30.281
514,34.661
515,0.000
516,111.531
517,101.985
518,48.988
519,69.576
520,20.640
521,20.359
522,40.247
523,11.128
524,59.601
525,85.777
526,166.015
527,71.045
528,20.519
529,66.652
530,45.484
531,77.420
532,111.329
533,93.296
534,103.675
535,90.876
536,139.110
537,37.176
538,29.599
539,20.566
540,51.071
541,34.352
542,32.190
543,16.968
544,102.486
545,101.312
546,19.798
547,55.481
548,48.779
549,43.441
550,88.662
551,29.179
552,35.425
553,93.864
554,94.237
555,83.478
556,104.127
557,32.683
558,107.486
559,54.846
560,15.707
561,45.894
562,115.661
563,95.263
564,5.555
565,16.521
566,94.628
567,89.149
568,82.959
569,37.623
570,42.483
571,29.655
572,33.097
573,27.436
574,69.524
575,131.281
576,103.352
577,126.602
578,2.176
579,100.980
580,49.170
581,70.280
582,19.913
583,29.287
584,45.016
585,72.394
586,106.949
587,88.992
588,79.892
589,99.900
590,135.988
591,88.285
592,135.541
593,52.864
594,66.523
595,97.588
596,88.949
597,111.467
598,105.295
599,93.095
600,91.713
601,98.369
602,123.533
603,78.813
604,73.190
605,45.354
606,104.410
607,65.841
608,83.159
609,187.105
