Label,Mean
1,0.000
2,0.686
3,0.000
4,0.333
5,0.214
6,0.257
7,0.977
8,0.740
9,1.424
10,0.000
11,0.000
12,0.069
13,3.588
14,0.172
15,0.219
16,0.457
17,19.514
18,0.000
19,0.425
20,0.273
21,0.262
22,2.129
23,0.137
24,1.893
25,0.000
26,1.567
27,0.000
28,0.113
29,1.980
30,16.777
31,0.622
32,0.155
33,4.269
34,0.262
35,2.948
36,2.944
37,7.325
38,2.556
39,11.729
40,56.634
41,13.097
42,5.115
43,2.611
44,8.740
45,1.114
46,9.779
47,0.312
48,11.491
49,14.241
50,0.267
51,22.028
52,5.036
53,0.195
54,1.166
55,1.842
56,0.305
57,25.261
58,16.171
59,0.642
60,1.681
61,5.895
62,0.264
63,2.112
64,1.659
65,2.859
66,10.925
67,2.340
68,0.570
69,0.315
70,7.318
71,0.505
72,0.599
73,0.667
74,2.729
75,9.194
76,36.989
77,6.456
78,5.453
79,0.000
80,2.791
81,1.275
82,1.432
83,0.687
84,0.122
85,0.030
86,6.582
87,14.153
88,11.287
89,11.791
90,0.000
91,1.063
92,5.221
93,0.638
94,2.612
95,8.527
96,7.675
97,1.150
98,3.243
99,0.108
100,17.688
101,1.971
102,5.004
103,0.718
104,32.616
105,1.421
106,5.667
107,8.561
108,0.028
109,9.940
110,3.368
111,4.519
112,3.252
113,17.278
114,13.967
115,7.014
116,1.635
117,2.158
118,2.697
119,4.114
120,11.269
121,0.910
122,3.894
123,2.065
124,3.565
125,4.947
126,20.147
127,15.407
128,2.509
129,4.705
130,2.011
131,9.412
132,0.060
133,9.485
134,10.068
135,31.840
136,4.624
137,9.581
138,0.034
139,0.035
140,3.016
141,10.014
142,0.460
143,7.462
144,12.525
145,0.756
146,11.072
147,43.889
148,0.553
149,39.000
150,1.718
151,2.850
152,25.679
153,8.428
154,0.054
155,0.000
156,0.000
157,6.911
158,15.302
159,1.931
160,2.525
161,9.741
162,9.713
163,0.000
164,1.611
165,19.368
166,1.770
167,0.921
168,7.875
169,42.816
170,11.964
171,0.384
172,0.000
173,0.000
174,26.361
175,9.837
176,10.028
177,1.979
178,1.559
179,2.350
180,4.673
181,0.687
182,29.320
183,15.997
184,18.909
185,0.027
186,2.504
187,6.919
188,0.000
189,6.454
190,6.041
191,10.760
192,0.026
193,12.059
194,0.000
195,9.022
196,6.197
197,0.862
198,14.446
199,6.487
200,11.644
201,0.392
202,7.248
203,2.105
204,9.840
205,2.522
206,1.334
207,0.000
208,4.517
209,0.484
210,6.091
211,16.876
212,19.982
213,10.177
214,12.418
215,2.495
216,8.639
217,9.667
218,1.283
219,6.095
220,7.815
221,2.243
222,0.000
223,5.414
224,3.085
225,0.110
226,3.949
227,1.042
228,3.393
229,36.429
230,4.571
231,0.000
232,16.092
233,6.342
234,12.914
235,22.939
236,31.552
237,0.274
238,0.000
239,2.102
240,3.869
241,0.989
242,0.000
243,9.407
244,2.483
245,6.617
246,2.114
247,1.104
248,0.056
249,6.017
250,3.381
251,6.321
252,17.804
253,47.997
254,10.849
255,12.051
256,3.853
257,7.992
258,7.078
259,35.052
260,0.480
261,12.583
262,0.833
263,1.635
264,19.706
265,0.349
266,23.624
267,24.867
268,13.008
269,2.981
270,5.826
271,7.439
272,0.404
273,4.249
274,2.904
275,0.384
276,0.883
277,1.291
278,24.946
279,0.662
280,13.226
281,0.000
282,0.000
283,13.928
284,0.037
285,1.660
286,0.307
287,23.482
288,51.094
289,0.605
290,0.557
291,20.487
292,41.705
293,9.916
294,2.614
295,19.982
296,0.915
297,0.884
298,10.961
299,35.677
300,9.060
301,0.287
302,23.196
303,0.000
304,20.476
305,0.041
306,10.887
307,1.601
308,35.551
309,0.044
310,5.371
311,30.616
312,2.494
313,0.525
314,0.000
315,2.188
316,6.989
317,22.414
318,32.376
319,2.633
320,9.945
321,0.000
322,3.859
323,28.530
324,24.330
325,2.924
326,33.116
327,13.592
328,0.000
329,6.878
330,0.041
331,20.395
332,13.168
333,14.201
334,21.080
335,0.031
336,36.397
337,30.763
338,0.066
339,0.152
340,26.490
341,10.032
342,0.098
343,4.202
344,1.003
345,66.858
346,0.264
347,6.991
348,0.084
349,0.000
350,0.000
351,0.212
352,0.102
353,10.510
354,19.391
355,2.065
356,5.842
357,1.730
358,17.071
359,30.443
360,8.000
361,0.000
362,0.333
363,4.907
364,6.705
365,1.775
366,16.950
367,51.708
368,35.753
369,52.958
370,2.522
371,0.000
372,1.264
373,0.000
374,5.293
375,16.978
376,1.375
377,0.029
378,0.542
379,9.990
380,0.000
381,0.205
382,0.000
383,0.172
384,0.033
385,4.981
386,60.637
387,1.671
388,0.000
389,0.000
390,0.473
391,0.000
392,1.639
393,9.129
394,18.866
395,2.210
396,60.193
397,15.157
398,4.669
399,1.550
400,0.847
401,23.035
402,0.000
403,0.000
404,0.216
405,2.737
406,7.717
407,6.761
408,29.596
409,0.000
410,0.119
411,2.241
412,8.101
413,5.829
414,98.148
415,0.242
416,0.000
417,5.475
418,0.000
419,7.933
420,2.478
421,17.855
422,2.740
423,4.944
424,0.000
425,2.401
426,0.042
427,17.798
428,0.374
429,11.664
430,3.136
431,0.435
432,17.401
433,2.317
434,0.057
435,12.671
436,0.159
437,0.138
438,43.235
439,1.383
440,0.232
441,0.171
442,15.578
443,1.620
444,5.114
445,59.909
446,0.662
447,0.000
448,1.102
449,29.393
450,18.552
451,0.386
452,0.879
453,5.764
454,13.525
455,45.689
456,0.062
457,0.000
458,50.074
459,1.075
460,20.468
461,25.379
462,0.893
