Label,Mean
1,2.387
2,39.390
3,10.864
4,3.500
5,9.083
6,28.494
7,61.526
8,30.715
9,29.828
10,4.504
11,5.125
12,15.331
13,45.676
14,4.316
15,37.529
16,24.123
17,66.909
18,40.600
19,15.812
20,25.000
21,11.169
22,68.660
23,59.975
24,74.288
25,2.214
26,43.789
27,52.345
28,23.558
29,29.197
30,87.597
31,30.315
32,28.315
33,25.635
34,3.801
35,119.722
36,55.719
37,26.544
38,28.784
39,64.866
40,147.845
41,55.499
42,43.320
43,34.411
44,68.312
45,43.499
46,67.407
47,38.473
48,87.884
49,17.687
50,31.960
51,86.291
52,46.633
53,8.795
54,32.291
55,25.125
56,24.116
57,79.605
58,108.571
59,9.026
60,11.154
61,23.523
62,12.622
63,42.306
64,65.976
65,119.575
66,41.276
67,36.577
68,56.413
69,112.070
70,48.031
71,11.290
72,4.086
73,29.183
74,28.479
75,55.213
76,81.422
77,31.388
78,22.685
79,14.230
80,66.542
81,34.109
82,31.029
83,35.361
84,46.022
85,29.910
86,41.496
87,120.520
88,31.543
89,82.652
90,7.156
91,50.362
92,55.072
93,11.433
94,85.903
95,39.051
96,84.922
97,21.412
98,27.990
99,23.000
100,74.156
101,10.890
102,91.984
103,43.180
104,112.509
105,113.247
106,48.061
107,46.007
108,36.783
109,76.244
110,79.108
111,40.951
112,19.848
113,53.262
114,75.137
115,55.113
116,25.941
117,7.398
118,40.158
119,45.033
120,48.162
121,37.173
122,49.037
123,66.176
124,24.662
125,65.443
126,53.759
127,43.483
128,63.574
129,47.907
130,77.729
131,28.447
132,38.234
133,64.759
134,68.160
135,138.888
136,86.484
137,50.840
138,11.057
139,11.063
140,93.933
141,73.438
142,51.263
143,69.080
144,101.145
145,78.616
146,85.778
147,62.500
148,59.394
149,149.759
150,44.371
151,86.602
152,118.996
153,3.763
154,51.461
155,58.546
156,36.478
157,65.134
158,96.245
159,69.972
160,31.985
161,101.805
162,36.825
163,26.296
164,47.206
165,80.714
166,30.182
167,39.247
168,67.491
169,106.092
170,27.460
171,9.171
172,11.695
173,21.739
174,89.859
175,68.590
176,69.225
177,78.689
178,10.776
179,54.912
180,80.456
181,24.114
182,51.313
183,40.801
184,92.400
185,26.417
186,102.300
187,17.831
188,12.313
189,79.892
190,46.228
191,96.225
192,28.081
193,71.156
194,31.281
195,73.660
196,49.338
197,20.691
198,125.610
199,35.065
200,6.215
201,63.519
202,79.730
203,102.562
204,61.005
205,16.552
206,54.839
207,32.304
208,88.175
209,9.984
210,8.008
211,60.962
212,35.525
213,64.278
214,60.732
215,53.623
216,21.024
217,95.842
218,51.915
219,53.964
220,35.003
221,34.709
222,31.752
223,73.629
224,83.127
225,32.634
226,3.389
227,35.616
228,81.980
229,123.492
230,29.808
231,4.279
232,64.851
233,64.756
234,28.002
235,61.373
236,54.176
237,43.887
238,22.922
239,54.823
240,102.619
241,26.983
242,32.663
243,126.821
244,2.900
245,84.972
246,72.173
247,3.379
248,53.915
249,92.652
250,119.853
251,102.731
252,82.534
253,12.206
254,68.218
255,41.266
256,44.135
257,58.547
258,90.883
259,7.577
260,57.267
261,51.958
262,73.397
263,55.631
264,47.737
265,80.408
266,68.472
267,48.103
268,8.786
269,23.829
270,49.083
271,48.692
272,52.965
273,58.827
274,50.383
275,21.973
276,59.173
277,100.249
278,108.968
279,51.861
280,9.790
281,2.739
282,65.499
283,106.283
284,43.438
285,45.331
286,64.727
287,55.664
288,19.929
289,44.937
290,49.232
291,78.929
292,17.895
293,176.229
294,2.058
295,8.601
296,73.481
297,85.912
298,29.139
299,45.039
300,90.351
301,40.160
302,50.895
303,28.415
304,90.129
305,80.799
306,59.955
307,2.989
308,14.752
309,34.223
310,30.691
311,13.298
312,30.991
313,34.823
314,43.557
315,128.390
316,163.829
317,164.597
318,28.732
319,66.153
320,140.878
321,11.924
322,72.257
323,80.250
324,56.625
325,56.513
326,81.407
327,44.469
328,37.678
329,50.671
330,25.658
331,122.616
332,50.705
333,34.468
334,90.083
335,30.503
336,85.292
337,16.467
338,13.404
339,37.752
340,39.115
341,21.471
342,21.171
343,105.433
344,30.529
345,30.669
346,42.852
347,63.616
348,4.019
349,27.482
350,23.086
351,72.325
352,39.688
353,59.821
354,77.892
355,8.737
356,5.026
357,166.293
358,71.196
359,11.930
360,15.495
361,59.149
362,37.012
363,97.443
364,85.196
365,8.396
366,53.460
367,122.590
368,154.279
369,17.844
370,28.362
371,22.080
372,49.839
373,27.920
374,73.841
375,61.608
376,80.640
377,38.502
378,81.723
379,47.157
380,31.443
381,88.356
382,20.394
383,59.722
384,33.262
385,56.097
386,111.324
387,11.945
388,15.830
389,32.332
390,59.462
391,36.554
392,51.188
393,75.763
394,11.758
395,70.275
396,120.293
397,92.673
398,91.691
399,50.330
400,81.017
401,89.478
402,8.556
403,22.661
404,46.941
405,31.556
406,61.431
407,36.795
408,99.447
409,10.126
410,60.030
411,37.638
412,74.073
413,60.435
414,17.654
415,41.881
416,40.018
417,63.276
418,41.550
419,43.406
420,9.973
421,68.156
422,23.815
423,54.311
424,47.911
425,49.907
426,32.413
427,52.335
428,68.560
429,30.084
430,66.155
431,76.006
432,118.518
433,16.965
434,46.054
435,47.126
436,32.448
437,46.102
438,127.290
439,6.162
440,38.571
441,50.124
442,14.140
443,35.890
444,45.147
445,88.088
446,9.530
447,19.590
448,76.311
