Label,Mean
1,0.000
2,0.000
3,0.000
4,0.190
5,0.000
6,0.377
7,0.316
8,0.000
9,0.000
10,0.000
11,0.000
12,0.000
13,0.008
14,0.000
15,0.336
16,1.062
17,0.234
18,0.027
19,0.000
20,0.260
21,14.791
22,1.460
23,5.193
24,0.409
25,0.000
26,6.437
27,0.303
28,2.177
29,0.000
30,3.873
31,6.071
32,0.233
33,0.649
34,0.000
35,17.892
36,0.472
37,0.000
38,0.000
39,37.660
40,6.639
41,52.117
42,0.000
43,12.210
44,11.772
45,6.360
46,0.462
47,5.712
48,60.477
49,0.608
50,0.356
51,2.753
52,4.195
53,0.000
54,0.013
55,1.269
56,22.680
57,4.420
58,5.282
59,0.000
60,0.000
61,0.146
62,5.000
63,12.918
64,44.709
65,6.223
66,0.643
67,47.000
68,31.100
69,33.860
70,28.325
71,0.000
72,1.401
73,0.748
74,1.000
75,33.589
76,4.784
77,8.831
78,0.782
79,1.434
80,5.396
81,3.820
82,0.000
83,8.041
84,20.509
85,9.817
86,8.898
87,5.637
88,0.727
89,1.623
90,1.178
91,76.406
92,7.851
93,0.142
94,27.240
95,0.204
96,0.000
97,0.000
98,97.534
99,14.680
100,6.823
101,0.047
102,10.101
103,24.089
104,2.228
105,11.910
106,7.474
107,6.779
108,26.025
109,26.605
110,2.926
111,50.589
112,0.135
113,14.839
114,5.243
115,1.349
116,26.825
117,6.525
118,0.042
119,3.407
120,13.036
121,59.180
122,17.683
123,0.415
124,0.000
125,0.019
126,53.688
127,11.480
128,73.423
129,1.688
130,18.179
131,2.399
132,27.140
133,3.047
134,24.029
135,0.129
136,24.760
137,0.838
138,2.927
139,4.725
140,61.706
141,19.863
142,55.237
143,6.727
144,24.803
145,61.831
146,2.577
147,0.014
148,121.356
149,0.097
150,8.382
151,39.245
152,19.023
153,0.000
154,15.943
155,16.502
156,42.584
157,25.616
158,18.524
159,5.288
160,39.635
161,22.097
162,1.591
163,14.062
164,39.209
165,0.684
166,0.041
167,0.438
168,21.642
169,7.267
170,1.464
171,0.407
172,6.519
173,24.504
174,21.863
175,3.468
176,0.057
177,41.784
