X,Y,Z
45280.1,43405.7,181.716
45270.2,43405.9,181.629
45273.1,43407.4,180.901
45286.5,43407.5,181.369
45273.4,43416.9,181.257
45279.2,43419.2,181.515
45330.5,43384.8,184.566
45270.5,43404.5,184.575
45277.9,43406.3,183.66
45265.3,43411,183.947
45281.5,43416.7,184.86
45336.8,43457,174.926
45340.6,43380.8,178.576
45355.9,43458.2,181.012
45356.3,43447.2,184.925
44802.8,43464.3,177.796
44813.3,43468.1,178.838
44817.5,43471.3,177.976
44837.1,43487.8,185.084
45036.2,43511.2,174.858
45038.9,43525.5,178.744
45130.3,43551.1,179.421
45118.1,43545.2,181.218
45137.8,43551.4,181.127
45108.4,43541.1,185.463
45130.8,43551.1,184.862
45118.1,43552.9,184.63
45219.4,43466.4,179.038
45143.6,43553.5,181.794
45141,43551,184.373
45327.9,43468.3,175.87
45319.1,43475.7,174.657
45324.1,43481.9,175.797
45255,43551.3,175.077
45322.5,43481.3,178.49
45329.8,43485.2,177.901
45330.5,43491.4,178.404
45279.5,43537.5,178.418
45258.4,43556.6,178.494
45332.2,43472.5,182.264
45316.2,43467.6,183.724
45322.5,43481.9,185.049
45285.1,43534.6,184.554
45260.1,43543.3,184.677
45338.4,43479.5,175.561
45376.2,43547.6,174.948
45341.2,43478.1,178.359
45384.5,43559.5,178.711
45334.2,43488.7,180.551
45341.5,43484,185.009
45335,43494,183.952
45383.6,43558.6,184.886
45461.6,43510.3,178.312
45461.8,43508.7,181.646
45442.5,43502.9,184.688
44747.3,43613.3,177.986
44739.4,43617.2,177.568
44735.7,43619.6,177.937
44707.8,43621.8,181.305
44697.1,43628.8,181.734
44684.2,43625.9,184.019
44676,43626.3,184.665
44690.2,43627.1,185.137
44670,43627.9,183.998
44694.7,43627.8,184.044
44829.9,43597.8,178.437
44836.6,43598.1,181.923
44767.2,43607,181.37
44757.5,43612.9,180.948
45086.6,43562.2,181.694
45229.4,43579.2,178.109
45214.1,43593.4,178.228
45221.1,43573.6,181.649
45223.6,43571.5,184.617
45214,43583.8,185.223
45213.9,43589.5,183.577
45258.6,43561.2,175.48
45261,43561.8,178.544
45383.9,43577.1,174.551
45381.6,43614,175.898
45391.6,43564.6,179.18
45381.9,43616.3,180.972
45391.8,43563.2,185.302
45382.7,43579.9,184.448
45381.8,43618.7,184.451
44687,42931,187.099
45060.3,42890.7,194.377
45093.4,42962.1,196.12
45225.4,42948,187.852
45225.6,42917.2,191.388
45210,42894.8,193.053
45224.6,42912.8,194.249
45224,42927.7,192.645
45224.6,42935.1,193.393
45235.3,42900.7,195.795
45223.4,42909,196.926
45237.7,42978.6,196.781
45384.7,42913.9,190.157
44658.3,43018.3,196.867
45008,43038.3,186.383
45015.7,43011.9,190.941
45013.9,43017.8,190.073
45017.9,43010.7,193.522
45019.1,43007.5,196.094
45109.9,43040.3,187.789
45110.1,43050.2,187.757
45106.3,43017.8,191.061
45108,43026.1,190.113
45110.1,43043.5,189.419
45109.7,43054.7,190.421
45109.4,43066.4,190.395
45088.9,43057.8,192.993
45090.7,43066.1,196.148
45220.9,42981.4,187.134
45233.9,42987.2,187.308
45234.9,43011.3,187.071
45231.5,43017.5,187.324
45228.9,43038.8,188.021
45175.2,43063.7,186.546
45166.9,43070.9,186.732
45225.2,43029.7,190.409
45234.7,43030.9,190.391
45225.7,43044,190.791
45217.7,42984.7,193.476
45228.8,43014.3,193.367
45222.5,43023,194.401
45231.8,43036.3,192.481
45225.6,43047.6,193.607
45219,43071,193.772
45215.4,42988.2,196.849
45222.4,42999.3,196.524
45226.7,43016.4,195.279
45223.8,43019.3,196.043
45225.2,43052.1,196.444
45224.5,43057.1,197.612
45225.2,43073.8,197.101
45305.9,43064.2,186.731
45236.7,42987.6,190.042
45283.4,43023.8,190.569
45303.2,43063,192.953
45415.6,43059.7,189.644
45410.3,43075.9,196.344
45018.4,43121.6,188.03
44995.5,43090.5,190.096
45110.8,43086,190.189
45110.8,43090.7,189.428
45101.7,43155.9,190.145
45099.4,43147.3,193.736
45213.6,43122.8,187.444
45211,43119,190.121
45224.6,43091.2,194.352
45229.9,43092,193.814
45207.6,43116.5,193.314
45223.1,43081.8,195.769
45229.1,43084.3,197.15
45203.1,43114.2,197.294
45156.7,43160.4,196.001
45317.4,43102.5,187.396
45311.9,43135.4,186.465
45311.4,43139.3,187.679
45313,43149.3,186.842
45314.9,43108,190.395
45290.7,43137.3,191.395
45312.3,43152.4,189.751
45313.1,43124.5,193.632
45315.3,43126.6,193.393
45309.7,43141.6,192.739
45238,43094.7,197.102
45293.2,43126.1,195.731
45315.2,43131.7,195.563
45291.5,43137.7,196.236
45446.4,43163.8,186.147
44746.7,43233.3,189.657
44727.2,43245.6,189.786
44733.4,43231.9,193.375
44674.1,43221.8,195.607
44734.8,43267.7,197.175
44760.1,43249.2,195.974
44991.6,43259.2,187.267
45231.7,43199.8,187.474
45189.2,43201.4,187.141
45221.1,43269.7,186.805
45229.8,43190.8,189.913
45225.3,43193.4,189.734
45233.2,43202.5,190.602
45187.8,43204.2,189.753
45231.3,43240.7,191.146
45235.7,43245.1,190.706
45180.5,43188.8,193.393
45229.8,43195.1,194.024
45188.8,43211.4,192.918
45199.3,43222.7,193.214
45194.9,43235.5,194.302
45230.8,43203.1,196.329
45195.6,43222.4,196.392
45236.3,43256.7,195.99
45314.3,43185.8,186.864
45312.3,43189.2,192.595
45315.3,43192,196.976
45242.3,43262.6,197.322
45248.7,43269.2,196.077
44673.7,43314.7,193.127
44707.9,43363.9,194.069
44679.3,43324.7,196.061
45132.7,43354.2,196.698
45187.1,43312.2,188.487
45210.5,43345.2,187.523
45145.4,43355.2,187.607
45201.8,43279.7,190.705
45210.9,43351,189.871
45147.3,43355.1,190.537
45209,43356.9,193.257
45142.5,43358.5,193.208
45206.7,43366.3,193.036
45146.7,43353,196.293
45151.8,43355.4,196.296
45209.8,43361.7,196.471
45282.8,43358.6,190.142
45276.6,43296.9,193.601
45277.9,43300.7,196.143
44934.4,43392.3,186.725
45043,43459.6,187.498
45049.1,43402.6,189.419
45051.4,43409,193.573
45058.4,43456.4,194.34
45062.2,43416.5,196.536
45107.4,43417.6,195.535
45049.9,43443.3,196.648
45048.2,43448.8,196.171
45219,43460.8,186.538
45209.4,43372.5,191.012
45212,43380.8,190.831
45225.2,43457.4,190.432
45226.8,43460.3,189.722
45224.4,43455.3,192.948
45208.1,43399.4,195.972
45209.7,43418,196.512
45139.7,43435.9,196.597
45297.4,43370.5,187.37
45329.8,43385.9,187.496
45276.3,43404.2,186.997
45282.8,43406.5,187.684
45272.9,43415.4,187.063
45277.9,43417.3,187.763
45271.1,43401.4,189.955
45274.8,43402.2,190.272
45280.9,43405,190.657
45264.7,43411.1,191.048
45277.3,43416.3,190.799
45298.6,43378.6,193.721
45274.9,43400.1,193.2
45280,43402.7,193.215
45263.6,43406.8,193.47
45269.3,43413.2,194.113
45279.8,43412.9,194.181
45276.8,43415,193.575
45325.5,43389.1,196.612
45270.5,43398.3,196.152
45275,43398.3,196.145
45277.8,43399.1,197.024
45280,43409.6,196.301
45275.9,43413.5,196.518
45336.4,43377.6,187.843
45388.3,43432.2,186.355
45341.7,43415.4,193.067
45334.4,43378.8,196.143
45355,43410.6,196.348
45354.3,43459,195.93
44733.4,43466.5,187.642
44866.7,43509.8,196.911
44870,43511.7,196.561
45020.8,43463.8,187.012
45040.1,43544.1,190.714
44955,43484.6,193.631
44963.8,43497.9,197.003
44971.8,43505.2,197.738
45059.7,43477,187.426
45101,43540,187.422
45137,43540.1,186.71
45117.4,43540.4,188.329
45077.5,43548.8,188.077
45069,43492.9,189.946
45094.5,43540,189.826
45120.6,43540.1,190.567
45135.1,43540.8,189.967
45047.5,43543.6,190.812
45110.4,43549.6,189.163
45075.8,43550,190.191
45069.2,43550.6,191.201
45056.2,43554.6,191.173
45082.8,43469.7,193.077
45110.9,43476.9,193.157
45045.4,43481.6,194.377
45100,43482.4,193.396
45085.7,43504.4,193.739
45057.4,43542.3,192.79
45107.2,43487.8,195.969
45104,43491.3,196.77
45120.8,43554.5,196.399
45220.4,43478.4,188.129
45139.6,43549.5,186.941
45235.2,43495.8,194.266
45140.7,43542.6,193.131
45217.5,43469.8,195.928
45156.6,43524.7,196.392
45287.3,43531.4,187.856
45287.6,43539.3,187.052
45262.1,43543.2,187.703
45319.8,43472.8,189.413
45330.8,43506,189.876
45287.1,43529.1,190.929
45264.2,43543,190.422
45328.5,43554.9,189.494
45322.9,43477.6,193.256
45286.7,43527.8,193.94
45281.3,43533.3,194.022
45266.4,43543.4,192.785
45324.4,43491.6,195.638
45306.5,43544.8,196.907
45333.7,43476.1,187.66
45333.8,43514.3,187.044
45383.2,43557.9,187.688
45336,43516.7,190.864
45382.8,43557,191.047
45337.4,43516.3,193.564
45461.8,43505.5,187.343
45433,43518.9,190.763
45432.7,43517.3,193.177
44680.1,43590.5,192.56
44671.3,43592.5,194.229
44682,43591.3,196.286
44666.1,43594.9,196.874
44776.6,43604,186.274
44781.3,43604.6,188.049
44847.8,43597.8,190.902
44787.1,43604.2,189.977
44792.9,43601.7,193.266
44830.7,43601.8,193.657
44799.7,43601.9,196.893
44845.8,43606.2,195.642
44856.3,43597.2,194.331
44850.3,43598.6,193.793
44860.6,43595.5,197.444
44850,43606.8,195.962
45095.4,43577.8,190.77
45087.5,43577.3,193.536
45229,43566.5,188.178
45225.4,43568.4,187.543
45216.1,43575.4,187.224
45233.6,43580.8,187.308
45219.4,43571.3,190.809
45216.5,43573.2,191.011
45234.4,43579,190.87
45214,43582.7,189.818
45229.6,43564.8,192.551
45233.6,43566.4,193.632
45220.1,43586.9,193.148
45199.2,43608.8,193.993
45235.2,43566.2,196.512
45213.5,43580.2,196.191
45327.7,43588,193.264
45382.4,43583.2,189.924
45390.5,43562.2,192.983
45383.1,43586,193.513
45381.9,43623.9,193.429
45389.6,43562.3,197.051
45383.1,43567.9,197.24
45383.6,43588,196.506
45358.6,43588.8,196.392
45384.7,43623.8,196.503
45059.7,42889.7,199.697
45059.8,42882.3,201.918
45059.4,42893.4,201.637
45059.1,42883.8,209.23
45058.7,42894.7,209.296
45222.6,42945.9,199.192
45216.2,42892.7,203.112
45227.5,42977,205.87
45229.7,42970,208.718
45219,42978.8,208.125
45241.3,42911.4,208.226
45383.4,42916.3,199.636
45381.2,42917.5,205.049
45382.5,42909.1,208.275
44710.7,42999.4,199.68
45024.5,42992.7,202.736
45027.3,42989.1,205.563
45029,42983.4,207.994
45061.7,42997,198.826
45218.1,42981.5,198.972
45228.5,43033,199.017
45215.7,43049.2,199.036
45202,43056.1,199.39
45217.3,43055.9,199.218
45229.9,42987.8,203.107
45223.8,43024,201.466
45220.3,43027.1,201.703
45224.3,43068.6,202.848
45228.9,42989.8,206.409
45235,42993.6,205.18
45217,43031.6,204.114
45210.8,43047.8,206.076
45221.9,43057.6,206.411
45222.9,43071.5,205.736
45227.5,43004.5,209.37
45214.1,43038.7,208.688
45221.1,43059.7,208.286
45221.7,43068.1,208.814
45222.1,43072.8,208.535
45204,43075.6,207.881
45281.9,43030.8,199.39
45278.8,43035.7,199.505
45302.3,43070,198.861
45236.9,42988.1,202.002
45276,43041.8,203.071
45321.8,43001.2,204.596
45274.6,43044,204.834
45271.4,43047.3,208.77
44676.4,43150.5,201.784
45022.2,43096.1,198.665
45013.5,43126,199.364
45008.4,43090.9,202.069
45010.5,43092.9,207.302
45011.3,43101.6,208.81
45010.5,43105.3,209.187
45012.5,43120.6,208.82
45093.7,43079.6,199.735
45094,43082.7,199.257
45095.8,43092.6,199.551
45096.3,43097.9,198.911
45045,43163.7,208.042
45226.7,43076.2,198.348
45227.5,43079.1,199.82
45192.4,43110.9,199.958
45188.4,43112.9,199.271
45169.2,43132.1,199.948
45201.7,43138.7,198.626
45165.3,43139.3,199.344
45159.1,43150.3,199.667
45218.7,43164.2,199.248
45195,43111,201.47
45182.3,43115.6,201.711
45170.7,43124.7,202.563
45170.4,43127.9,202.219
45223.4,43076.4,204.783
45234.6,43092.9,205.344
45178.1,43118.6,204.414
45220.3,43146.4,206.153
45223.4,43152.1,205.351
45227.5,43157.2,206.187
45223.5,43082.2,208.241
45231.8,43106,209.428
45218.7,43143,208.006
45225.6,43143.2,208.502
45230.3,43159.8,207.441
45235.7,43165.5,207.64
45241.9,43099.6,206.3
45237.7,43103,205.766
45287.1,43133.7,204.619
45237.8,43104.9,208.144
45287.5,43126.5,208.11
45242,43166.3,208.31
45442.7,43157.1,205.914
44676.5,43222.6,198.506
44720.4,43183.3,204.872
44694.3,43190.5,206.174
44841.2,43205.5,208.48
45046.6,43173.6,205.122
45044.7,43174.1,207.89
45185.7,43185.3,199.002
45226.8,43232.8,199.846
45230.9,43235.8,199.908
45233.8,43253.7,199.59
45235.1,43207.1,203.111
45191.9,43209.6,201.326
45215,43226.4,203.231
45234.2,43240.6,201.989
45235.7,43251.7,202.461
45198.2,43194,205.27
45195.9,43202.9,206.416
45228.2,43232.8,204.466
45201.7,43246.7,205.484
45187.3,43246.9,205.969
45196.9,43205.4,209.512
45237.8,43203.4,199.29
45243.6,43208.6,199.601
45244.6,43269.2,200.022
45311.7,43207.6,202.067
45239.5,43244.7,202.357
45238.9,43260.4,202.239
45242.6,43202.5,204.771
45236.5,43204.1,205.109
45247.6,43204.2,205.402
45239.1,43252.6,205.689
45240.4,43266.4,205.667
45249,43205.1,208.02
45250.1,43211.5,209.373
45242.4,43212.5,208.176
45311.5,43214.2,208.471
45238.3,43259,208.251
44678.7,43323.9,199.203
44670.4,43315.5,201.683
44706.8,43363.2,202.736
44678.8,43322.8,205.502
44827.4,43318.9,205.599
44828.2,43322,208.54
45132,43353,201.163
45118.8,43353.3,209.575
45185.1,43328.4,199.771
45154.5,43355.6,199.556
45149.2,43360.7,199.592
45233.1,43319.7,202.424
45156.3,43355,202.248
45204.1,43361.5,202.965
45193.3,43285,205.57
45204.4,43344.2,205.712
45208.2,43354.6,204.632
45151.1,43362,205.399
45203.8,43342.1,208.446
45154,43353.3,208.111
45158.5,43354.4,208.525
45249,43274,199.796
45279,43307.3,199.311
45248.8,43277.4,202.472
45279.9,43311.4,202.715
45281.7,43317.2,203.247
45282.8,43322.7,202.824
45283.8,43327.8,202.862
45242.2,43277.5,205.698
45250.9,43278.1,204.93
45249,43284.6,204.894
45285.1,43359.9,204.254
45240.4,43270.4,207.964
45250.9,43286.8,208.829
45252.4,43290.8,208.933
45248.9,43291.6,208.779
45250.4,43296.6,209.21
45262.5,43360.9,208.873
45211.7,43399.9,198.852
45142.7,43439.9,198.801
45160.6,43461.9,201.95
45176.4,43459.3,205.519
45152.2,43460.3,206.554
45152.8,43463,207.863
45297.6,43385.7,199.795
45271.9,43389.5,200.164
45270.3,43395.5,199.413
45275.3,43396,200.213
45278.6,43404.3,199.42
45269.1,43385.3,201.723
45321.3,43387.7,202.069
45296.7,43388,202.652
45277.2,43401.3,202.995
45260.6,43405.5,202.338
45285.8,43367.2,206.112
45331,43379,205.739
45274.3,43396,205.149
45275.9,43400.5,205.69
45258.8,43404.7,205.386
45286.7,43371.1,208.124
45257.6,43399.6,208.683
45274.7,43400.3,208.535
45258.8,43407,207.371
45262.7,43408.6,208.659
45264,43412.5,206.985
45385.1,43444,205.781
45387.3,43444.5,209.265
45422.9,43448.3,208.389
44817.1,43500,202.023
44875.6,43516.3,199.034
44878.1,43519.1,199.59
44882.8,43524.1,200.007
44900.8,43541,200.307
44905.7,43543.4,200.393
44912.9,43547.9,200.128
44916.4,43547.9,199.62
44889.1,43528.6,201.258
44914.6,43549.8,202.981
44973.6,43509.7,198.943
44976.2,43516.4,199.209
44982.7,43524,198.687
44984.6,43535.3,200.079
44976,43524.5,201.721
44981.4,43530.6,202.204
44983,43533.8,202.629
44986.2,43552.6,202.595
45029.7,43558.5,202.693
45064.8,43539.5,200.001
45113.8,43553,200.272
45048,43475.8,203.775
45060.5,43544.9,202.303
45117.9,43553.4,201.781
45091.1,43541.7,204.751
45089.5,43547.1,205.278
45095.4,43512.7,209.067
45067.7,43547.4,208.066
45221.9,43486.9,200.364
45222.5,43551.2,201.837
45222.1,43491.3,205.058
45146.7,43465.5,209.414
45236.1,43537.7,207.903
45287.9,43525.9,199.764
45307.8,43532.4,199.663
45315.5,43542.6,199.421
45297.4,43549.6,199.97
45279.1,43553.6,198.712
45280.4,43534.9,201.669
45319.7,43538.3,202.772
45289.9,43525.9,204.933
45281.2,43542.4,206.371
45282.3,43550.9,204.961
45324.1,43502.1,208.425
45309.6,43522.6,208.749
45330.4,43524.2,208.472
45306.4,43525.3,209.362
45322.6,43534.8,207.911
45283.9,43549.6,207.878
45288.5,43549.7,208.554
45343.9,43483.9,199.937
45334.2,43484.3,200.367
45347,43463.7,202.821
45343.7,43504,203.197
45338.4,43513,202.699
45419.6,43479,205.323
45344.1,43487.4,204.757
45344.3,43499.1,205.322
45426.1,43514.1,204.186
45357.8,43538.2,205.455
45399.7,43548,205.952
45348.8,43558.5,206.006
45346.8,43466.2,208.38
45343.6,43492.7,208.203
45430.4,43514.1,199.526
44684.4,43592.1,198.371
44689.1,43592.1,198.656
44692.4,43592.5,199.789
44663,43596.9,199.931
44711.9,43592.4,202.82
44714.8,43591.5,204.848
44719.8,43591.5,207.491
44807.5,43601,199.91
44802.2,43601.9,198.884
44822,43599.6,201.999
44833.7,43599.8,201.562
44809.7,43601.6,201.983
44845.8,43603.7,203.201
44840.6,43603.9,201.74
44820.4,43601.6,204.492
44862.8,43596,199.632
44882.9,43593.2,203.398
44871.7,43605.8,203.168
44858.4,43606.9,204.373
44939.6,43566.3,208.485
44892.5,43593.4,207.612
44877.9,43602.4,207.488
44886.7,43602.9,209.01
44871.4,43604.7,207.428
44999.1,43561.3,207.688
45093.2,43590,199.591
45100.2,43586,201.254
45101.9,43588.4,206.106
45112.1,43598,209.7
45115.7,43603.3,209.085
45234.4,43575.1,198.631
45218.1,43583.1,199.415
45213.9,43576.4,201.45
45235.4,43563.2,204.679
45231.8,43576.4,205.641
45179.6,43612.6,204.701
45218.3,43577.2,208.195
45329.9,43574.8,199.733
45280.9,43634.6,199.91
45330.1,43566.6,203.136
45280,43632,202.191
45279.2,43629.6,204.977
45402,43634.6,199.951
45382.6,43568.1,201.249
45383.3,43591,202.316
45386.5,43622.4,202.608
45380.8,43623.7,201.764
45387.6,43563.9,205.032
45426.9,43601.5,206.177
45386.9,43621.2,205.756
45365.6,43633.3,205.013
45389.5,43628.8,209.389
45439.5,43602.4,202.354
45448.4,43603.1,207.689
45035,42964.8,218.194
45059.2,42883,217.644
45227.2,42958.5,212.022
45222.7,42972.7,211.952
45228.1,42951.9,214.574
45232.5,42956,214.01
45222.8,42964.9,214.522
45221.6,42969.4,214.63
45218.9,42975.8,214.234
45235.3,42939.2,216.91
45229.7,42945.6,218.122
45228.1,42949.3,217.351
45231.1,42935.8,220.768
45230,42940.5,220.338
45235.8,42951.6,220.174
45223,42962.1,221.052
45230.4,42967.9,219.61
45226.1,42976.2,219.981
45328,42888.8,214.498
45325,42912.1,214.174
45261.4,42930.8,215.445
45240.2,42936.7,214.919
45238.5,42940.2,214.927
45241.3,42935.1,217.658
45241.1,42929.3,220.515
45330.6,42943.2,220.38
45323.5,42957.5,220.392
45228.2,42994.2,211.433
45227.5,43001.2,211.389
45227.2,43008.3,210.816
45217.6,43041.5,211.616
45218.4,43059.6,211.514
45216.4,42982.9,214.478
45227.1,42998,213.911
45223.5,43013.6,214.789
45216.8,43050.9,214.273
45213.9,43069.6,213.405
45224.9,43001.6,217.573
45223.2,43017.3,217.853
45222.6,43009.1,220.823
45223.6,43020.2,220.589
45269.2,43050.5,211.331
45299.8,43069.8,210.399
45264.9,43055,214.695
45260.7,43060.9,217.889
45299.8,43071.9,217.38
45255.7,43062.9,220.084
44681.4,43103,217.002
44681.6,43143.6,219.714
45046.5,43151.2,213.216
45230.1,43094.3,211.317
45234.4,43094.7,211.075
45210.2,43114.9,212.17
45211.8,43121.8,211.704
45216.7,43125,210.898
45211.7,43127.1,211.004
45213.7,43129.9,211.287
45224.6,43138.3,211.179
45234.6,43154.2,210.748
45230.9,43165,210.682
45218.8,43091.4,214.611
45227.8,43095.6,214.569
45213.5,43109.4,213.804
45214.2,43116.2,214.262
45216.2,43119.7,215.166
45226.4,43139.8,214.588
45227.2,43097.9,217.342
45227.9,43139.8,217.522
45204,43097.9,220.137
45227.7,43101,220.862
45229.1,43145.8,220.618
45229.7,43148.6,220.03
45200.5,43152.3,221.09
45231.5,43152.8,220.684
45235.6,43153.6,220.142
45224.3,43154.2,220.54
45295.5,43078.9,210.895
45238.7,43106.9,210.369
45286.6,43130.4,211.731
45237.7,43156.7,212.374
45245.3,43168,211.19
45239.7,43096.9,215.25
45251.6,43168.8,215.266
45242.2,43170.9,214.577
45253.7,43172.6,214.586
45290.6,43079.7,216.837
45285.3,43129.4,216.373
45281.3,43135.3,217.074
45239.2,43159.3,217.039
45309.4,43172.3,217.491
45255.6,43172.9,216.915
45289.3,43089,219.739
45239.1,43095.5,220.955
45293.6,43097,219.864
45284.9,43133.3,220.359
45241.5,43160.3,219.657
45246.9,43164.7,219.979
45412.1,43093,210.983
45415.2,43096.6,217.172
44746.8,43238.6,214.114
44843.3,43183.9,214.018
44837.9,43188,220.834
45205.6,43256.2,210.834
45194.7,43212.5,213.522
45219.4,43221.8,214.718
45203.3,43249.8,213.748
45217.8,43209.4,217.591
45229,43213.3,217.616
45190.1,43226.8,217.962
45190.9,43181.5,220.951
45214.5,43211.4,220.256
45230.3,43212.3,220.282
45307.7,43182,211.838
45248.6,43202,212.085
45241.8,43202.5,211.014
45311.2,43218.1,211.7
45240.6,43258.1,211.462
45236.5,43267.5,211.315
45248.8,43175.6,215.038
45241.7,43206.1,214.889
45246.1,43213.5,213.638
45311.3,43223.2,214.771
45249.5,43253.9,214.421
45245.4,43256.7,214.39
45247.8,43258.6,214.642
45250.9,43259.9,214.896
45254.1,43260.7,215.262
45239.4,43262.8,213.865
45237.6,43265.8,214.216
45249.3,43266.6,213.471
45247.8,43198.6,217.575
45245.6,43212.1,217.408
45311.7,43213.8,218.024
45319,43260,217.326
45313.5,43175.5,220.378
45251.3,43206,220.909
45391.2,43211.3,211.03
45389.4,43208.7,217.526
44678.5,43324.1,211.915
44705.7,43360.4,210.582
44677.3,43322.5,219.749
44827.6,43324,211.888
45097.1,43307,211.995
45060,43291,214.171
45103.8,43304.6,214.749
45076.1,43313.6,213.923
45082.9,43316,214.303
45065.5,43301.5,217.921
45107,43303.2,218.021
45072.8,43321.1,216.712
45074.6,43327,218.305
45075.6,43332.7,218.284
45078.3,43341.4,217.702
45112.7,43353.9,216.681
45075.8,43337.3,219.463
45083.3,43345.4,219.344
45089.1,43346.8,220.947
45092.5,43347.4,221.507
45204.6,43338.5,211.484
45207.5,43349.2,210.964
45201,43357.9,210.77
45204.5,43360.6,211.065
45182.4,43330.6,215.307
45201.1,43272.5,218.102
45203.2,43335.6,217.858
45201.8,43353.8,216.716
45150.6,43357.2,217.715
45201.7,43351.1,220.615
45237,43270.9,211.131
45242.1,43285.2,210.539
45241.7,43289.8,214.052
45248.1,43298.5,214.485
45255,43299.9,215.102
45250.6,43300.2,214.031
45247.7,43270.6,218.206
45241.1,43292.2,216.97
45245.5,43361.6,216.68
45246.3,43272.7,220.517
45250.9,43275.4,221.111
45252.9,43283.1,219.749
45253.2,43290.4,219.742
45239.7,43294.5,220.721
45256.8,43301.2,220.86
45256.1,43305.2,220.49
45255.7,43309.2,220.819
45255.1,43353.6,221.444
45240.4,43355.5,220.21
45243.4,43363.1,221.043
45355.9,43313,214.763
45456.1,43348.4,212.069
45287.6,43376.4,211.176
45328.7,43379.5,211.116
45269.6,43383.1,211.363
45330.7,43384.6,211.339
45261.9,43387,211.244
45270.1,43387,212.108
45259,43394.2,211.147
45272.6,43396.6,211.863
45259.9,43400,211.383
45288.5,43380.3,214.354
45271.3,43381,215.054
45270.8,43389.2,214.343
45259.2,43389.8,214.367
45261.3,43394,214.046
45296,43396,214.482
45262.6,43378.8,217.454
45258.8,43383,216.744
45289.2,43383.4,216.3
45255.2,43387,217.841
45289,43389,217.246
45265.3,43395.7,217.171
45306.5,43413.7,218.148
45257.1,43369.4,220.495
45260.5,43377.4,219.751
45253.6,43386.3,220.252
45288.7,43394.7,219.539
45268.1,43395.1,220.739
45270.1,43405.8,220.455
45273,43406.3,220.285
45382.9,43453.3,210.943
45368.2,43452.5,216.186
45039.4,43541.1,217.276
45041.4,43545.2,220.197
45050.8,43498.1,220.781
45223.2,43494.9,210.641
45223.9,43500.1,210.624
45223.3,43507.5,211.921
45236.1,43524.7,211.167
45176.8,43465.5,215.045
45146.1,43467.7,213.989
45221.8,43522.6,213.284
45221.2,43528.3,212.951
45220.6,43535.6,213.979
45235,43544.5,214.865
45234.4,43551.4,214.887
45218.7,43552.7,213.678
45141.6,43480.5,217.86
45230.7,43489.3,217.21
45144,43479,221.217
45221.9,43532.2,220.019
45217.7,43557.2,219.567
45324.4,43503.5,211.104
45320.2,43506.3,212.23
45239.2,43508,212.668
45317.4,43510.9,212.324
45238.8,43514.6,211.378
45324.2,43532.2,210.661
45316.8,43513.4,214.744
45306.8,43523.2,214.667
45293,43527,214.515
45293.8,43527.9,217.512
45328.5,43528.5,217.007
45331.3,43516.6,219.895
45317.1,43523.4,220.865
45294.7,43528.6,220.415
45338.8,43513.4,210.46
45339.3,43520,210.936
45389.3,43542.3,212.109
45350.1,43469.2,214.593
45389.6,43547.6,214.356
45350.6,43554.1,214.06
45346.9,43470.1,218
45376,43556.2,217.453
45403,43557.3,218.535
45345.8,43477.4,221.355
45354.3,43539.5,220.069
45452.1,43518.7,219.662
44733.6,43589.8,211.2
44740.3,43593.7,214.983
44754.8,43596.8,220.963
44889.6,43602.7,211.824
44906.1,43601,214.227
44927.3,43631.4,214.162
44916.4,43595.9,218.011
44897.5,43602.8,216.738
44926,43601.6,221.124
44905.3,43602.4,219.622
44914.3,43604,221.233
44962.4,43565.2,214.327
44958.6,43566,216.006
45042.1,43561.1,220.263
44988.1,43562.7,220.899
45074.8,43601.8,214.431
45115.1,43612.3,216.944
45218,43563.2,214.943
45279,43623.9,210.297
45282.5,43620.3,217.261
45249.7,43614.7,220.55
45284.7,43618.8,220.53
45347,43560.6,210.49
45384.2,43594.7,211.929
45357.6,43616.9,211.84
45386.9,43565.8,215.034
45356.4,43615.8,214.377
45376.4,43563.3,217.112
45384.1,43597,217.838
45384.5,43568.4,219.578
45428.6,43603.8,219.678
45354.3,43617.6,220.309
45394.5,43627.1,219.946
45452.1,43612,211.685
45457.2,43598.2,217.64
45059.3,42886.4,224.491
45058.5,42898.1,223.592
45086.9,42926.2,223.3
45043,42949.4,223.942
45059.3,42888.6,226.567
45045.6,42944.2,227.239
45060.2,42891.8,230.364
45059.1,42900.4,229.766
45048.6,42938.9,230.423
45050.4,42935,233.303
45230.3,42929.3,224.078
45228.1,42941.8,222.673
45234,42953.2,223.057
45227.8,42970.5,223.198
45225.6,42951.1,225.614
45225.7,42954.5,225.4
45232.7,42956.5,226.276
45230.1,42963,226.748
45219.1,42978.2,226.138
45230.7,42921.3,229.972
45227.6,42941,229.053
45233.4,42947.2,228.383
45227.1,42949,229.088
45231.3,42952.4,230.109
45229.7,42959.1,229.397
45222.8,42967.3,228.236
45221.1,42971,228.738
45233.2,42918.8,232.298
45230,42927.6,231.732
45228.8,42936.4,231.949
45232.1,42942.2,232.552
45243.1,42928.1,222.766
45316.6,42928.1,223.807
45331.8,42930.8,224.308
45242.7,42936.8,222.795
45331.2,42938.6,223.377
45241.4,42942.4,222.987
45327.2,42946.7,223.492
45240.1,42923.6,226.24
45246.2,42925,226.26
45320.7,42925.2,226.499
45246.3,42930.6,227.146
